sample_barcode	sample_id
TARGET-30-PASUCB-01A-01R	68dd6e72-199a-4d8f-9808-021b3db0f6ce
TARGET-20-PANTNA-09A-02R	69806647-6a09-4e3d-93ac-5c9c96592f9f
TARGET-10-PAPJHR-09A-01R	69846261-8709-4332-9340-42d28ba69149
TARGET-21-PATKWH-09A-01R	699a1212-056a-4bc7-9f43-b3c23a84e624
TARGET-30-PAPVEB-04A-01R	6a993388-4473-426f-bb5c-446a8ecf2792
TARGET-30-PAIXIF-01A-01R	6b0ce6db-af37-48b6-b1d5-f06f1c9421fa
TARGET-10-PAPZST-04A-01R	6b10eb4a-ce21-44bb-ae2d-a09bd6a796f5
TARGET-20-PATIAK-09A-01R	6b8ae03f-ce05-457f-be59-51c81f00e89c
TARGET-20-PANKKE-09A-03R	6d468633-65fc-46f7-b301-bc44497068f9
TARGET-20-PARAJX-09A-02R	6d49a3aa-f3b5-44f9-9d19-39e42e48441f
TARGET-50-PAKGZX-01A-01R	6d750d67-1635-4437-8122-4f554c9a0c44
TARGET-10-PANWVW-09A-01R	6da3bf72-00ba-488a-b285-a882efce1442
TARGET-50-PADXAY-01A-01R	6e13ce4d-b188-4990-8068-fb1a58d2a518
TARGET-20-PARIHK-03A-03R	6e33ada7-afcb-41e2-967c-c59fb565220a
TARGET-10-PAPRFE-09A-01R	6e757c41-71ab-4463-b36d-67017a0a41c9
TARGET-20-PAPWIU-09A-03R	6ecfbed4-7478-43fc-82f2-d4d8b3f050a3
TARGET-10-PARSGC-03A-02R	6f0de686-3559-407a-97c7-f17a156650bb
TARGET-10-PAKSWW-03A-02R	6f14dc1b-ac92-4438-a42c-dfcc9386a8f4
TARGET-50-PAKPDF-01A-01R	6f3b36c7-6a9d-4829-86d3-e2c9020d78ea
TARGET-20-PASTTW-09A-01R	6f41f860-67c2-44bb-bdb3-b33de66029af
TARGET-30-PAMZMG-01A-01R	6f708e63-a1be-4b09-a9b8-0874c461ef28
TARGET-50-PAKNRX-01A-01R	6f717683-e18b-4360-b757-4dc2868ddbf8
TARGET-10-PAPNNX-09A-01R	700c33b7-b328-4ca0-b2ee-f5aedbf3c287
TARGET-50-PAKYLT-01A-01R	7068d13a-03e2-4582-bf4d-ca4c6daa6176
TARGET-50-PAJLNJ-01A-01R	70d7ee38-e73b-490b-8bdf-5e238a34ca7c
TARGET-10-PAPMVB-09A-02R	71315c7c-f86b-44e1-897e-7359af0d18db
TARGET-10-PARBRK-04A-01R	71758453-9913-4f8b-b64a-4934fa62644e
TARGET-10-PARGFV-04A-01R	71a9df88-fa3f-46fe-b63e-4c7e5c501ff7
TARGET-20-PAKIWK-09A-01R	71ffc753-7e10-4d80-9ab4-2e685368f8d0
TARGET-30-PASZKE-01A-01R	7226e3ac-1cf3-4947-9f83-51bbb17e7b60
TARGET-50-PAJPDC-01A-01R	72f85ea0-eacb-4bfa-8207-c2045860cb5b
TARGET-30-PARBGP-01A-01R	73313a3d-0f17-462a-9558-aeb8bef6b2b0
TARGET-10-PANKAK-09A-01R	733befd3-6696-4b42-90cc-ac0110b71016
TARGET-10-PANIEU-03A-01R	7447143c-34f6-4b90-a4cd-e564f3da7578
TARGET-20-PASWPT-09A-01R	7491e27d-a85c-4b2e-971b-385be733f324
TARGET-10-PANSHK-09A-01R	7494d38e-e6e1-4506-82e7-ff77d5349b25
TARGET-10-PARPRW-09A-01R	752a31ec-136d-4271-839d-83ba39fd6ea0
TARGET-21-PASNKZ-09A-01R	759ab696-994d-4ed2-96fd-75e8e06e66f6
TARGET-30-PANWRR-01A-01R	75a5e04b-9956-4dcc-9887-8b89f9eb645c
TARGET-10-PAPDKJ-09A-01R	76361078-99e7-44ef-9e43-044eb2469448
TARGET-10-PAPMFI-04A-02R	76f13cce-27e1-428d-89d2-d5e9caadc30e
TARGET-10-PAPECF-09A-01R	770b1463-2f55-462a-803c-4e752a1260c9
TARGET-10-PAPSPN-04A-01R	771ed3aa-24f6-4e01-a428-f279a3c6937d
TARGET-20-PASVVS-04A-01R	7783b366-b7f7-4bb8-b7d5-c2cb52bfef76
TARGET-30-PATGLU-01A-01R	7792ed38-4d4f-4976-82ec-cf346f986978
TARGET-10-PAPZST-09A-01R	7891fdf5-6f07-4c0b-881b-a6dc5ac53d46
TARGET-20-PARCZL-09A-02R	789f0f8a-3737-4a70-ae35-ba9b673a63e8
TARGET-20-PARBIU-09A-03R	79ad028f-2fc4-484a-a798-c4331c52cd39
TARGET-10-PASCIU-03A-01R	79b13a6f-d166-48e5-9b65-98df48c618f4
TARGET-20-PAKIWK-04A-01R	79eab25c-f1e3-49fc-a0d2-c7dbbca8b644
TARGET-10-PANJPG-09A-01R	7a54c8fa-db29-49b9-ace9-20a68ab265af
TARGET-10-PARPNM-09A-01R	7a9fef09-2af3-4e61-a8c0-723a0d9e1fb8
TARGET-50-PAJNEC-01A-01R	7ad19a29-7586-459b-8d1b-c5d56bcb46d7
TARGET-50-PAJLSP-01A-01R	7b593942-e280-48fe-9bc1-862d12e07830
TARGET-30-PANJLH-01A-01R	7bb89710-ff36-43e3-8de2-0f4ccd9de78e
TARGET-30-PASTKC-01A-01R	7bc839bd-c067-4392-946f-ccdafe9f4334
TARGET-20-PASWPD-09A-02R	7c1799f4-2e42-4b0c-b65b-47fd0f978a24
TARGET-20-PARUWX-09A-02R	7c22f7a5-18b5-49fe-aeb0-b67bc05ea639
TARGET-50-PAJMVC-01A-01R	7c3c498f-8fb6-4444-8479-9f35d7529bf2
TARGET-20-PASVYA-04A-01R	7c53213c-6178-4068-afd7-01f714f6f6b3
TARGET-10-PAPHJF-09A-01R	7c61f64c-5928-4cc1-9989-160594e139d5
TARGET-20-PANBZH-09A-03R	7c803cdb-b5e9-4830-a18f-6eaf6bcc2f18
TARGET-30-PANGXK-01A-01R	7cfff29b-ab49-41cf-b472-054c97c2dc4f
TARGET-30-PARSBI-01A-01R	7d18dfd7-23f0-41ef-845a-1fadc3711839
TARGET-10-PANTSM-04A-01R	7d365f77-66ee-444d-92d3-2e21f0dbe08c
TARGET-30-PALIIN-01A-01R	7d4b9f34-92bd-4ad7-ba5b-a5cb9291718b
TARGET-30-PAKZRH-01A-01R	7de6fd43-08f6-4bc8-8c34-459a9b069497
TARGET-10-PAPAGK-04A-01R	7e18ea46-92b6-46b7-ac95-d4be0acb4e3f
TARGET-20-PASJTM-09A-01R	7e2da221-09f5-4bd5-ba58-00ba6760c820
TARGET-20-PABLDZ-09A-04R	7e96d8a8-956e-4cf7-9ee7-3d70ab9ff0ae
TARGET-30-PALETP-01A-01R	7eee46a3-747b-4b25-84e2-914e632b42aa
TARGET-50-PAJLPX-01A-01R	7eeffa9d-bccf-4425-be86-3845dd296d94
TARGET-20-PARDDY-09A-05R	7f0543a9-2411-4a4c-8b75-72a541960eb8
TARGET-50-PAJNUP-01A-01R	7f299f43-d9a6-460e-8855-05f53318ddab
TARGET-30-PAPKXS-01A-01R	7f511567-79b2-4727-b21e-9c59101be8a0
TARGET-21-PASFLG-41A-03R	7f7799bd-3444-4299-a121-7433f245186c
TARGET-30-PANRRW-01A-01R	7faa1497-d02b-4cd2-bee6-9ba40fd7ec33
TARGET-30-PALNVP-01A-01R	7fe15e8e-c4f7-4a27-86a4-1670d29af1f4
TARGET-20-PAPXRJ-04A-02R	7ff1c91c-69a4-46bf-b85a-4860c56e80eb
TARGET-10-PAPLTZ-04A-01R	80b2d819-74ea-4fb9-8250-53ebf3b664c0
TARGET-10-PANKMB-09A-02R	80d44673-b563-4372-87a1-8313ef6f3996
TARGET-20-PASTUH-04A-01R	80f494c8-69b7-4fbb-9edd-066b755949b2
TARGET-50-PAJMIZ-01A-01R	8107bd52-34e1-4cc5-b96a-1c94b40dc46c
TARGET-50-PAKXWB-01A-01R	81696817-cdf1-4c66-91d4-a331f361e50d
TARGET-30-PAPVRN-01A-01R	817250ed-faea-4fb6-a873-0e8d64cf7ca7
TARGET-10-PANYZE-09A-01R	81b27847-b9a3-4a90-a30f-a9c9acea0a58
TARGET-10-PASUBW-09A-01R	823d0bed-6e4d-4190-8103-665b706d57d8
TARGET-20-PASSSI-09A-02R	827d8809-4651-4bb9-9d3a-ce8cbf774e79
TARGET-20-PANGDN-09A-05R	83a6bf42-9424-409e-a36f-7d63370fc720
TARGET-30-PATDXC-01A-01R	83fa2c4c-ad2c-450d-ad57-cded25a3dedd
TARGET-50-CAAAAH-01A-01R	8472be68-c5ff-4df0-8d41-64786b1d154c
TARGET-20-PAEFGT-04A-01R	85140170-5b22-427e-9b05-7bd9a87b8d73
TARGET-20-PADYIR-04A-01R	8596107c-6709-4f23-900a-6e827fb15ae5
TARGET-30-PATNKP-02A-01R	85a658cd-83c4-4cbc-941d-b03dde8e2a49
TARGET-20-PASPGA-09A-02R	85b987bf-b87c-4895-938f-7f971a906e37
TARGET-30-PASWIJ-01A-01R	8759c4c7-e075-4bde-a83f-c63b2f46274f
TARGET-30-PAMNLH-01A-01R	87eaf3d4-08d1-43d7-828b-0a9b3b8e8f5d
TARGET-52-PARZBI-11A-01R	8801ec81-aec6-4724-a959-5b3237b8dced
TARGET-20-PANFMG-09A-04R	8826a7f5-3898-4357-b21e-5bb134318177
TARGET-30-PARHAM-01A-01R	8852d8c2-9ae6-40c9-9364-143c45613bbb
TARGET-30-PASNPG-01A-01R	886a4f9a-5ab5-4bfd-91d9-d3197b3df973
TARGET-20-PARHVK-09A-04R	892a908b-d4cb-4faa-a6c9-98f967dc2726
TARGET-30-PASZPI-01A-01R	8a00359e-fc86-4a6e-9c91-2afbd8e70262
TARGET-50-PAJPCM-01A-01R	8a029e93-8b2c-4439-9eb6-5e2f33462d69
TARGET-50-PAJNVX-01A-01R	8a3cc7d7-edf4-432d-8e12-710bffdb7895
TARGET-50-PAJMRL-01A-01R	8a57b5a8-9ff4-4314-8ba4-1fa99ff637de
TARGET-20-PANPKN-09A-03R	8b1c491c-baff-4e64-bbfb-bad9eae9535e
TARGET-50-PALDTE-01A-01R	8b2365e3-452d-40a6-94fa-a0652bd6c9a0
TARGET-50-PALFRD-01A-01R	8b89a823-6492-4ae0-b8a0-b048687eb9df
TARGET-30-PASMDM-01A-01R	8c9f164a-5732-4452-96a1-cedf5529b0af
TARGET-20-PARGVC-03A-03R	8cbc1e1b-fafa-4546-bb89-f50d0f553a7c
TARGET-21-PATKKJ-41A-01R	8d882919-406f-412a-b4af-da0f202a2840
TARGET-30-PATFXV-01A-01R	8d8e8514-a5e0-46c7-b670-91270767fb9d
TARGET-50-PAJNAA-01A-01R	8e3909ab-3437-4dc2-b44c-c2b657c46c53
TARGET-10-PAPDUF-09A-01R	8e412652-5b3a-4493-bc3f-97de8be95a6c
TARGET-20-PAPWYK-09A-03R	8ef61efa-1778-4ea7-8765-8e5fbb9e55a1
TARGET-10-PARAKF-09A-01R	8f1e2153-3457-4763-bce9-c38588d96308
TARGET-10-PAPLDL-04A-01R	8f231f16-d15a-4d12-96ba-4d81502764fe
TARGET-10-PAPRCS-09A-01R	8f848349-1543-4d46-ae35-281d7ac92f8d
TARGET-30-PASMNT-01A-01R	8fa313cb-dac4-4a6b-a68d-7f2f4ce0c79b
TARGET-20-PASPTM-09A-03R	8fef357c-dafb-41c6-88ba-50894ee50a01
TARGET-20-PARUBT-09A-02R	9006b419-4dd0-4a73-b2b4-9376e14a328e
TARGET-10-PAPAGK-09A-01R	905b90c0-9f0c-4689-beac-9443440ed173
TARGET-10-PARGML-03A-02R	9067e93a-e948-40a6-b0a5-b0d50d2a1938
TARGET-20-PANDIX-09A-03R	9106d026-92a6-4dab-a6a8-f43c02b4e82c
TARGET-10-PARFLV-09A-01R	916e151d-8a23-4bb2-863e-6ebf7c959409
TARGET-50-PAKGED-01A-01R	918d2a93-ea31-44d8-8039-7dbd0a3d20f9
TARGET-30-PAPKWN-01A-01R	91b82dbe-63dc-46c3-a20b-3b43f55f44dd
TARGET-20-PARWDZ-09A-01R	929a0927-b561-46de-ad63-3a80119279f4
TARGET-20-PASMGW-09A-01R	92e6f1ab-92e5-491d-8f89-984e1830c9b9
TARGET-10-PAPLUG-09A-01R	92eb8f24-c0be-43fa-b919-30a71870ebf4
TARGET-10-PANSXG-09A-02R	930bbbba-dcb9-42a6-a2aa-3aeff5c30dbe
TARGET-30-PASUYG-01A-01R	934bb764-0646-4d86-a452-271d5816476e
TARGET-20-PARYFN-04A-01R	93cb834c-ceb2-46f0-a12c-ae94afdb7c52
TARGET-30-PASFIC-01A-01R	93d1a1a0-6592-4c36-929f-9db3e2bf7edc
TARGET-20-PANLJN-09A-03R	942c80ad-2816-4aab-a7c7-4a3217dea134
TARGET-20-PASCFW-09A-01R	95a657d9-1da0-461c-9bd8-10a3e31123f8
TARGET-10-PANJWJ-09A-01R	96197e88-0780-47b0-87cf-2533fdeba4cd
TARGET-21-PARXYR-41A-02R	97bd5108-10bf-420c-8eb8-8dba27af9afb
TARGET-30-PASVRU-01A-01R	98287456-d6d0-4319-9b59-eaa690978417
TARGET-50-PAJMSE-01A-01R	989768e5-16b5-4cc3-804a-f2021c66141d
TARGET-50-PAKKSE-01A-01R	989f38fc-9cee-4f98-99c7-2f5ce7ff5edc
TARGET-21-PASYWA-09A-01R	9949786d-5bdc-4972-b378-f75818ef1395
TARGET-20-PANVGP-03A-04R	999d0be8-5b4b-4552-9196-5079f300d742
TARGET-50-CAAAAQ-11A-01R	99cded2c-c855-4496-8dfc-592dcaac547a
TARGET-50-PAJMXF-01A-01R	99ef48e9-3ca3-4e93-a607-57c06db4d0f9
TARGET-20-PASYJI-09A-03R	9a0ffd4e-ea36-43a9-a595-d1d466bc6098
TARGET-21-PATAIJ-09A-01R	9a3b3686-f426-42e6-a003-0c997583f937
TARGET-21-PARZIA-09A-01R	9b6f958f-ff73-42b3-991a-24780a905bcb
TARGET-20-PASGZS-04A-01R	9b921c8d-8c28-40f3-a119-91ee04a83cf4
TARGET-30-PASXRG-01A-01R	9bfecbf2-dab3-4957-9b57-1194d88f7463
TARGET-10-PAPHGD-09A-01R	9c12c864-f5c9-4c3e-86d6-f78a7f3cce8c
TARGET-10-PAPIGX-09A-02R	9c1377d5-5b6d-4f17-945d-954c3714d3dd
TARGET-10-PAPPGN-04A-02R	9c2d8140-3fad-480b-8c45-c5ec9d2a551a
TARGET-50-PAJPDN-01A-01R	9c7e499c-9c80-4004-bb96-3b0031dd8093
TARGET-20-PANDER-09A-02R	9ce9a446-73c1-46d6-86da-abc912532711
TARGET-50-PAJMEP-01A-01R	9d170a22-7e21-4fd9-88b8-4d1575c19c7d
TARGET-20-PANUTB-09A-05R	9dafce38-75d2-44ad-be85-c7d1e246a099
TARGET-20-PASPLU-09A-02R	9dfd9859-60ff-45fa-a119-6daa3e20ee64
TARGET-30-PAMYCE-01A-01R	9f095d57-a22a-4531-a75e-2303c9fca24f
TARGET-30-PAPICY-01A-01R	9f8e9356-d093-48ca-b056-aec687ef96b8
TARGET-10-PANCVR-03A-01R	9fc48b87-37c4-4b17-a0a3-e802342d8c56
TARGET-50-PAJNTJ-02A-01R	a03b80a2-3c21-499e-a31d-96a025c685fb
TARGET-20-PAKIYW-09A-01R	a0c03831-9eab-41e0-a9b1-76672662e4df
TARGET-30-PANXJL-01A-01R	a0c73c8d-924b-4e4c-ab05-f31ca4f4d634
TARGET-20-PAECCE-09A-01R	a1265421-5f26-4f50-a67c-1174ba8a1e83
TARGET-20-PAPAWN-09A-02R	a1821732-5617-4490-9ec2-afcdedcf03de
TARGET-30-PARBAJ-01A-01R	a19f702b-517d-4882-91f3-f212e53341fe
TARGET-10-PARBRK-09A-01R	a1b539e5-3eac-4cf1-86bf-17d38eb60d45
TARGET-20-PARUUB-09A-02R	a2406724-1018-44bd-8736-85c776d2e585
TARGET-30-PAPBZI-01A-01R	a2e8ed72-d04c-4213-99d5-e5a93495c276
TARGET-20-PARCZL-04A-02R	a30d206e-14b7-4153-b01c-3f5f7400674d
TARGET-20-PAKVGI-09A-01R	a332e440-79b2-4969-a42d-5a8a9bff1447
TARGET-30-PASGAP-01A-01R	a382d456-b9de-4b85-b8b7-5cb530d60bb9
TARGET-50-CAAAAC-01A-01R	a3a6ebad-4e25-45ad-be00-f488f4653be5
TARGET-20-PASCGR-03A-02R	a441b9a5-ccc9-4230-8d2c-0cbbcb39cac5
TARGET-10-PAPHJF-04A-01R	a464af55-7748-42ab-899b-19981b75f0d5
TARGET-20-PAPXRJ-09A-01R	a4c45dc1-3e47-4a36-8e4e-dadcc1d013a3
TARGET-30-PANRHJ-01A-01R	a533b3d5-8841-4808-a231-97f6cee0a570
TARGET-50-PAKFME-01A-01R	a53cde95-284f-41d9-8ffb-40420f72c5bf
TARGET-10-PANSDA-09A-02R	a589b766-6721-4a83-b93b-1632c971af4d
TARGET-20-PARYVW-04A-02R	a595b879-d1eb-4df1-a8da-dd7e4594e91f
TARGET-50-PALJIP-02A-01R	a5c71f99-3596-4c03-bcbb-4e23282f5888
TARGET-10-PARARJ-09A-01R	a6881a7a-c9c3-4869-8149-999a5f260d02
TARGET-21-PASDKZ-41A-03R	a6b0e5e3-30df-49bc-8e11-95050bd708bd
TARGET-50-PAJNSL-11A-01R	a6b30421-20fa-4e6b-bb63-69be11150f2a
TARGET-20-PALGKX-09A-03R	a6da44a1-4769-4c6d-9e9c-ccdf28e6efcf
TARGET-20-PASMYS-04A-02R	a7bc6791-2727-4944-a25f-6984a2bbf4d4
TARGET-30-PAPBJE-01A-01R	a7ea3a63-f400-4fae-acc8-141339fe11ab
TARGET-50-PAKUIT-01A-01R	a86ea83c-25a2-4e20-aa6f-bd18fd1393ad
TARGET-10-PANZPJ-04A-01R	a8e24067-9cc9-4ad3-90de-bf4864e5bd4a
TARGET-30-PARJVP-01A-01R	a9e2af9a-481c-4840-b7b6-568ca40a84b7
TARGET-20-PARUTH-09A-04R	aa25b57f-b233-42e8-897c-ffa6773b35bb
TARGET-10-PAPVTA-09A-01R	aa4d0800-c94e-4409-b234-a0d7eb799d6b
TARGET-30-PAPVFD-01A-01R	aa7f5efe-2365-4243-a0c4-72ed3d3a88d0
TARGET-20-PANGCM-03A-03R	aadb17ff-2272-403f-ab36-73b2e48ee309
TARGET-30-PASXRJ-01A-01R	ab26db5a-bed2-4b70-8e91-805ccc015f4d
TARGET-50-PALFME-02A-01R	abc06124-3781-4303-9845-38d1f339c3ed
TARGET-20-PASWAJ-09A-04R	abf3a161-d746-4e7e-966b-911c8e29d49a
TARGET-21-PASVJS-09A-01R	ac37561c-4f9c-40d5-9b72-fef6b80750e6
TARGET-50-PAKXXF-01A-01R	ac534a42-0888-4a43-8f13-528ec2c77ce7
TARGET-30-PANSBN-01A-01R	ac93011c-3ee0-4bb5-a3c5-a28fb4d6b54d
TARGET-20-PATIAK-04A-01R	acbbf82e-7370-4af2-bef2-4b4c4023b71a
TARGET-30-PAITEG-01A-01R	ad0a48bb-2dc4-4d29-8c09-3d6de23f6f1c
TARGET-50-PAJNNR-01A-01R	ad155a1d-2e0b-450b-8639-3a6347b1d9d9
TARGET-30-PASCTR-01A-01R	ae5c813d-aeba-48b6-8d11-7b4b84791e34
TARGET-50-PAKRVH-01A-01R	af18f57c-756f-44d9-828c-971e7fd4278d
TARGET-10-PAMXHJ-09A-01R	af57e8e0-b834-4bb1-a18a-b88d90d12d7a
TARGET-10-PARMXF-03A-01R	af74f20c-585a-4fd9-a587-2d93f5e88318
TARGET-20-PANGJY-09A-03R	af7cc58e-f8e1-4b6c-8552-1d13c2c3a666
TARGET-10-PARWVN-03A-01R	af8f7e58-4c2c-4a68-9ecf-7a7124b4abde
TARGET-21-PASYWA-41A-01R	afab6f46-fde8-42fb-9d95-64808a2bf318
TARGET-30-PAIFXV-01A-01R	b1f1aeb3-4a51-4df4-8106-a6f20e29cb9e
TARGET-20-PASYJI-04A-02R	b243a210-1755-402a-a99a-1392fe8af8c3
TARGET-50-PAKKNS-01A-01R	b2493ca6-f6ab-4cfb-90c3-6b3f27a8b660
TARGET-30-PAPUWY-01A-01R	b29b52cc-3330-4261-b9a1-34cf0ca53ac9
TARGET-10-PAPJXI-09A-01R	b2cb10b8-0554-4ffa-ace1-b00f83c2fa0f
TARGET-20-PARXMP-09A-02R	b31102b7-d51b-423d-aa5f-7ca3404dc5c0
TARGET-20-PAKSMZ-03A-02R	b3301ee7-7b60-44a0-b03f-64e01b56d873
TARGET-20-PAEERJ-04A-01R	b39c65c2-a792-4933-888f-2b4f58140808
TARGET-20-PADYIR-09A-01R	b3aa1087-e311-48c3-9739-f78164639f05
TARGET-20-PARIZR-03A-02R	b3fdff01-8c52-4947-a117-d79170ec4309
TARGET-30-PASSWW-01A-01R	b575de86-310f-4e3c-9e72-e20230c7008f
TARGET-20-PARBFJ-09A-02R	b5df180b-36e4-48e0-982d-3e721582ca05
TARGET-30-PASMJG-01A-01R	b5e0e545-b8c1-4776-a55f-45e84b576943
TARGET-10-PANKDT-03A-01R	b743a2ff-5c4c-4b96-bc2e-e4ab325ad73b
TARGET-50-PAJNZI-01A-01R	b7506b25-23af-437c-817f-78893c270cf9
TARGET-10-PARSZH-09A-01R	b7931e59-c35d-43b8-8390-c5d8902387cc
TARGET-30-PATHKB-01A-01R	b8590688-9b3d-4433-9b0c-60de293ff1d5
TARGET-10-PAPAIZ-09A-01R	b86e1e11-d811-4b43-aa01-7611ed7c6ec3
TARGET-20-PARSAN-03A-01R	b87b7ffc-6022-44e2-8f26-f3e830a475e0
TARGET-10-PAMXSP-09A-01R	b8bb7cca-3cbd-4231-8cbf-1119a6f028f1
TARGET-30-PANZPV-01A-01R	ba652fff-4f32-47d1-9899-e4e8c2420e18
TARGET-30-PASCFC-01A-01R	ba744003-a259-42fd-8a1c-fd95f130cbfc
TARGET-21-PARXYR-03A-03R	baa5421f-9c8c-45c7-996b-986986057105
TARGET-20-PASBBE-04A-02R	bb1d55a0-d3ee-40d5-a4e7-3dc3a0961405
TARGET-30-PALKUC-01A-01R	bb661320-6ea1-4d73-bf4e-b2150e267a4a
TARGET-30-PARACM-01A-01R	bb901749-1809-40af-abdd-d24f1072256f
TARGET-10-PARXMC-04A-02R	bba6f2cf-5370-46ab-8312-cc61a1f5d4c0
TARGET-20-PADZCG-09A-02R	bc48825f-52de-4a9a-9834-8f954b40c736
TARGET-20-PANUUA-09A-02R	bc6f6e6c-238c-4f41-b34c-c9e3f301aa75
TARGET-20-PANHYK-09A-01R	bd1f28da-b505-4e61-ae6e-21abb99c2eff
TARGET-30-PATDWN-01A-01R	bd8c226f-5003-42ce-9f1b-e92f9869cf4f
TARGET-30-PASFGG-01A-01R	bdfac4dd-93f9-400b-9ecb-7e379f758546
TARGET-20-PATJHJ-09A-01R	be4c977f-6aef-433f-ab6f-3c299e0d0e4e
TARGET-30-PATBMM-01A-01R	bf735f5e-d7a1-4230-b58e-b8aeec6fced1
TARGET-30-PARVLK-01A-01R	bfe6a320-fefe-4e60-b315-a2463dbcdfaa
TARGET-30-PASUML-01A-01R	c14784b1-db0d-4556-9cf8-56e726450610
TARGET-10-PASHUI-09A-02R	c1a111f0-410d-4ce0-8e5f-550d3a87c230
TARGET-21-PATJMY-09A-01R	c1a194f2-7e51-4f48-98e2-71969317d137
TARGET-10-PAPEFH-09A-01R	c1ad635a-01a3-46eb-a9ec-f523878319ed
TARGET-50-CAAAAM-01A-01R	c1b91cd9-e4da-438f-b996-f68504cbcadf
TARGET-30-PASWYR-01A-01R	c1c0d14e-87c9-42c4-932c-6cfaffb4ebc8
TARGET-10-PAPJIB-09A-01R	c1cbedfe-678f-4a7d-aef4-4ed219dfd530
TARGET-50-PALKCW-01A-01R	c1ddc99f-65b3-4987-8178-636ffe53cddd
TARGET-21-PARLSL-09A-02R	c1ea6007-3a09-4844-8e04-ba31bc5058e2
TARGET-30-PATFCY-01A-01R	c21fff2c-7d85-4499-8366-f3695f10050f
TARGET-50-PAJNCC-01A-01R	c2b22c7e-5880-4328-a328-ca064a1f46ab
TARGET-20-PASGWH-09A-04R	c2b9647f-6544-4c38-a317-f44f08487c94
TARGET-30-PATEPF-01A-01R	c3d7e2f7-14c7-47e9-9061-a60d05533f4c
TARGET-30-PAMVRA-01A-01R	c42e43bd-ff72-4689-9b51-0be5615b05ba
TARGET-50-PAJNBN-01A-01R	c4bef1c6-1699-4a8f-9c42-315195f09ce6
TARGET-10-PAPLTZ-09A-01R	c503178c-97b5-49ea-a4ac-3529b89d7de3
TARGET-50-PAJNUS-01A-01R	c550c406-a9de-49ec-b5d8-c55fb64e7fb1
TARGET-50-PAKFYV-01A-01R	c6085850-5682-44d7-9b2d-49ce7438dc90
TARGET-10-PASHUI-04A-02R	c61a4553-3fbe-4e77-848e-11b3d058d14e
TARGET-10-PAPSPN-09A-01R	c62833f3-4462-4635-9368-8cd71f0e0dad
TARGET-10-PAPMVB-04A-02R	c670343b-1334-492b-bfca-9ebf179274d6
TARGET-30-PAPZYZ-01A-01R	c67e3d39-1f79-451c-b947-11598224e0cf
TARGET-50-PAKNXS-01A-01R	c6943c15-3f6b-4c5c-837a-68f0343b6bd7
TARGET-50-PADZUB-01A-01R	c7001c5a-8b3d-45fb-a3f5-8595884cfbf5
TARGET-20-PASPLU-04A-01R	c71f94e0-199e-4441-b7b8-7c08d763acb6
TARGET-30-PARNNC-01A-01R	c76a4a09-f015-4abf-b428-01cef849b132
TARGET-20-PAMYAS-04A-03R	c820dec8-bb4f-41be-a9cc-a33b7a540b7f
TARGET-20-PANYSN-03A-04R	c876a1ff-d68f-49f2-b468-d48b3061669c
TARGET-10-PANWHJ-09A-01R	c8fac67a-efb7-489d-813f-83dc02d45f69
TARGET-20-PARUDL-03A-01R	c93f3e3a-0cc2-45bb-8fd3-d08070d2c58a
TARGET-20-PARENB-09A-03R	ca7ea3d8-7ba5-4b37-9ef1-290270764c82
TARGET-52-PAUDPV-11A-01R	cb1cd4a1-aa6e-4d20-8ca1-1b27b9e5e626
TARGET-10-PASFXA-03A-01R	cb95241f-9020-4923-b9e3-251b0b8be516
TARGET-50-PAKJGM-01A-01R	cbaeb122-b185-46aa-8dbb-e116d97fa8de
TARGET-30-PAPUNH-01A-01R	cbfd924d-a811-4562-bd99-e56266368635
TARGET-30-PAMMXF-01A-01R	cc551cd5-890d-4143-95cd-c78e406cf566
TARGET-50-PAJMVU-01A-01R	cc5c2662-6022-432a-84f4-6b1d853a3b50
TARGET-10-PANFNZ-03A-01R	cc60af86-0f10-49e4-bac9-9d6cd7a58f21
TARGET-50-PALGLU-01A-01R	ccde126b-8da9-4872-9bf6-c63819d0f38b
TARGET-10-PAPLDL-03A-01R	ccef80e8-b8ed-4285-88e4-efd6ac24555b
TARGET-20-PANWHP-09A-02R	cd37451f-5378-449a-b2b4-fb4059934bae
TARGET-30-PARDCK-01A-01R	ce0a272d-8ff6-47ed-85d4-b67d6aa38d0d
TARGET-20-PANZKA-09A-02R	ce290aa1-7a26-453e-a072-0a90dae6ab92
TARGET-20-PABLDZ-04A-01R	cfc3feb6-7d90-4813-8730-c4f22dfc1062
TARGET-30-PASEGA-01A-01R	d020b1ed-0dc2-4a2a-8f99-7571bc21f94f
TARGET-50-PAJPHA-11A-01R	d1310320-df13-4f09-9d46-05f75d9ffcff
TARGET-30-PAPTAN-01A-01R	d1d07d28-97c5-46b7-894e-6b43183987ee
TARGET-10-PAPTLM-09A-01R	d1f7319b-3436-4ed5-bd91-503a572b567a
TARGET-50-PAJPDC-02A-01R	d1fa2650-8d3e-44ce-8c33-32416cf2aa0f
TARGET-10-PAPNNX-04A-01R	d29e28b2-88fd-4146-9e7b-7563b18f3ac6
TARGET-10-PANSBR-09A-01R	d2b9b5a4-6cca-4520-a9f6-c9511aaeb193
TARGET-20-PAPBEJ-09A-03R	d2d3fad9-288a-48d3-bb1b-047b73bd9354
