sample_barcode	sample_id
TCGA-IG-A4P3-01A-11R-A260-31	3278a69c-2dee-4be6-8e90-de8cd73083f3
TCGA-13-0919-01A-01R-1564-13	32838fec-3b3d-4261-9dd6-53db2521a27c
TCGA-E9-A24A-01A-11R-A169-07	32866aaf-4e93-4afd-b67c-758972641984
TCGA-E1-A7YL-01A-11R-A34F-07	32873f10-095c-4455-b6fa-14d3558085c1
TCGA-05-4418-01A-01R-1206-07	32891a96-3e92-4f98-8148-7d142a49285c
TCGA-AC-A3QQ-01A-11R-A22K-07	32911f1f-0202-4bb2-be86-4b68e5afcc00
TCGA-VS-A8QA-01A-11R-A37O-07	32911f44-d9f3-4e72-8f60-a9ab31b51ed4
TCGA-2Z-A9JR-01A-12R-A42S-07	32a00928-6b09-4fd7-9945-cba4cb068a9e
TCGA-CX-7085-01A-21R-2016-07	32a13baf-7a60-4074-8d05-6ceeba2e2e11
TCGA-CR-7372-01A-11R-2016-07	32ac6172-f2ca-4065-8644-a1fd37036f41
TCGA-D9-A3Z3-06A-11R-A239-07	32ad900b-87a4-4653-a810-7b818951feb3
TCGA-DZ-6134-11A-01R-1965-07	32bcfd31-46d9-47c5-ae31-330be41eea04
TCGA-DE-A4MC-01A-11R-A250-07	32c94573-1759-477a-951f-ea28405117d0
TCGA-XK-AAJP-01A-11R-A41O-07	32de5ab1-04bf-4e95-9616-b766f61df11d
TCGA-44-8119-01A-11R-2241-07	32def757-0ca1-4493-80b7-d73c9965f645
TCGA-2G-AAH2-01A-11R-A430-07	32f117dd-d9b3-4dcb-a46d-f6e7bb8ad073
TCGA-D3-A8GO-06A-11R-A37K-07	32f7fb60-bdc2-4bc3-9314-5345509fe89e
TCGA-G9-6365-11A-01R-1789-07	33044df7-ef6d-4971-892a-b9d34d77aa3a
TCGA-PD-A5DF-01A-11R-A27V-07	3308c5b7-0b5e-4c6a-a1e9-42f8b0de9266
TCGA-D8-A143-01A-11R-A115-07	330f7b75-6840-4af6-9c12-278e1d75e080
TCGA-BP-4982-01A-01R-1334-07	3311118d-802b-4364-b0f0-5c7457aa25a1
TCGA-EW-A6SC-01A-12R-A32P-07	3317bc34-3ff4-4396-9979-5b955213319d
TCGA-G3-A7M9-01A-23R-A352-07	3332df85-acff-464b-abcb-d638ac678492
TCGA-DX-A6YX-01A-11R-A41I-07	33429c36-2f1a-4914-9940-dd8ef566d755
TCGA-L7-A56G-01A-21R-A260-31	3343b296-4cd9-4351-a0cc-5b3770481648
TCGA-XU-A92T-01A-11R-A42C-07	334986f8-21de-46c0-8a7b-2fa9aa47c10e
TCGA-B0-4699-01A-01R-1277-07	3351d870-2df0-4997-a4f5-4be7a45ca3e5
TCGA-05-4434-01A-01R-1206-07	335535cc-04da-485d-8ab0-0f9a5316da1b
TCGA-77-7463-01A-11R-2045-07	33593587-5546-427e-8e07-2ee854611681
TCGA-A3-3335-01A-01R-0864-07	335a70d4-19e6-4410-875f-d3480a96561f
TCGA-A2-A3XW-01A-11R-A239-07	335b297b-5b45-41f6-8ce5-8d605173dfa0
TCGA-HT-7875-01A-11R-2403-07	33663438-ac8f-48da-9431-3070cc14efbc
TCGA-49-4505-01A-01R-1206-07	3366cc0a-23d7-4e64-8703-65064a8ae685
TCGA-56-8201-01A-11R-2247-07	336c1a96-7b5f-4be4-856f-4332be818e67
TCGA-E6-A2P8-01A-11R-A19W-07	336e55a4-1afb-46c3-8892-78a938c1e2c8
TCGA-23-1123-01A-01R-1565-13	33766722-a47f-47a4-b17d-ba3f10c55901
TCGA-62-8399-01A-21R-2326-07	337987f3-000a-4378-bf0b-a08502f566e3
TCGA-VQ-A928-01A-11R-A414-31	337f0a1e-bd17-4200-82cf-d4e7b285d182
TCGA-EL-A3T3-11A-11R-A22L-07	337f4a9f-514c-45b2-a8ca-e640f1a4ac7f
TCGA-DD-AACK-01A-11R-A41C-07	3386b368-b210-4ca3-81fd-a9305e1ab753
TCGA-D3-A3ML-06A-11R-A21D-07	338dc443-6c5c-474b-b133-439f238422e2
TCGA-VS-A9UO-01A-11R-A42T-07	3395dc27-629d-49b4-b422-8caf9e0a572a
TCGA-NC-A5HR-01A-21R-A26W-07	33984091-c9de-4a35-baaf-7eeee7bc07f3
TCGA-DU-A5TP-01A-11R-A28M-07	33b0672e-5502-459e-822a-bed57330a469
TCGA-MA-AA3X-01A-22R-A42S-07	33bb9817-0262-423d-84c2-071153b0e2bc
TCGA-P5-A5EU-01A-11R-A27Q-07	33c097e0-f276-46d2-9256-561fa99da044
TCGA-E9-A1RC-11A-33R-A157-07	33c102e4-ee5d-4dc7-afe0-03576ba7fbc2
TCGA-FY-A3W9-01A-11R-A22L-07	33ca00c1-b59e-46dd-9588-c033cf663648
TCGA-QT-A5XP-01A-11R-A35K-07	33cfaf80-43a8-4f8b-9f5c-9932b02ab2f7
TCGA-EE-A180-06A-11R-A21D-07	33d3fd31-f03f-4e0f-9c84-2c5fa0a96a11
TCGA-55-6985-01A-11R-1949-07	33d66aa6-8cbf-40c8-9480-b77d6fa5518a
TCGA-09-2044-01B-01R-1568-13	33dbeedd-0d3c-4ecb-aca9-a8624c46746a
TCGA-04-1364-01A-01R-1565-13	33e1c646-2ee1-44ab-9049-3760c13c42d5
TCGA-S8-A6BW-01A-11R-A31P-31	33e36fe7-0671-4d39-af46-2ae0e1ab1bfb
TCGA-AX-A3FW-01A-11R-A22K-07	33ed2d3e-08e3-42f8-b8a9-ebbee2be193c
TCGA-IB-AAUV-01A-11R-A38C-07	33edd352-1619-4ee7-9c6c-eb0050f4129d
TCGA-A6-2684-01A-01R-A278-07	33f581db-84dc-40a9-a895-452c97cef7aa
TCGA-66-2753-01A-01R-0980-07	34063ed7-bea0-4fad-a05b-a4581512337b
TCGA-18-3411-01A-01R-0980-07	340a26ff-57bd-4f5a-b2cd-0ed28f01e68a
TCGA-D8-A1XB-01A-11R-A14D-07	340ae91d-0698-4fa9-9eed-64f623a7cbaf
TCGA-BR-4362-01A-01R-1157-13	3410573f-7b03-493c-a889-12ea9aead17d
TCGA-49-6745-01A-11R-1858-07	3415a4e3-4065-4277-8fe8-2c24846f24a5
TCGA-AA-A01X-01A-21R-A083-07	3418df4c-001c-469a-93fb-3c5b55d05bd8
TCGA-CR-7370-01A-11R-2132-07	3421ea45-a596-4958-b955-a36e5f05b570
TCGA-ZP-A9D1-01A-11R-A38B-07	342fc29e-a128-4ae1-8a20-4f8978b83ada
TCGA-GD-A2C5-01A-12R-A180-07	342ff523-e6ec-439a-bada-f8ae45907aa5
TCGA-09-0369-01A-01R-1564-13	3430afc7-6b2a-49c0-b37a-b1e57a987160
TCGA-EE-A2GU-06A-11R-A18T-07	3434aed5-8df9-4228-920a-85dcf639d172
TCGA-BQ-5887-11A-01R-1965-07	34352d3b-e331-4d37-9563-b753de9520f5
TCGA-CV-7097-01A-11R-2016-07	344365f0-1657-47eb-b788-88de62196157
TCGA-CN-5356-01A-01R-1436-07	3445ee95-fb20-4ec1-8b53-f5d2a3974e25
TCGA-V1-A9O7-01A-21R-A41O-07	34496c3b-d8d5-47f5-8f7f-b8b67bb2d2e5
TCGA-UF-A7JT-01A-11R-A34R-07	344a18e1-1260-48d9-902a-50faf3445809
TCGA-W5-AA34-11A-11R-A41I-07	3457cb70-f9ed-4e80-8493-f6585d29de6e
TCGA-NF-A4X2-01A-11R-A28V-07	34631edd-0e4c-43a0-84cb-40bb61b05df6
TCGA-J4-A83L-01A-11R-A352-07	346a87cd-87ec-4474-85b7-5019e5c7af3b
TCGA-RB-AA9M-01A-11R-A39D-07	347199a7-97d8-40d9-8d26-55f661892069
TCGA-DA-A3F3-06A-11R-A20F-07	3475d243-435d-4e5b-bae7-37ab4bce7212
TCGA-37-4129-01A-01R-1100-07	347766fc-edbb-465c-8a22-d29632e6b761
TCGA-G8-6914-01A-11R-2213-07	3480eb14-943d-41b3-bffe-ed4ee1168712
TCGA-BJ-A0YZ-01A-11R-A10U-07	34880f9a-f59a-4342-ba71-9f43d166ca01
TCGA-A2-A0D3-01A-11R-A115-07	348c3e29-993c-44d0-8e8d-5a6382093dfb
TCGA-HS-A5N9-01A-11R-A26T-07	348eb15b-b7bc-44b4-9074-60db60d1f1f8
TCGA-EA-A43B-01A-81R-A32Y-07	348ee7eb-e5cf-4625-99cd-b1113d033b5a
TCGA-D8-A1X8-01A-11R-A14M-07	3494ca3d-e476-4fbb-89de-a158f88c4cfa
TCGA-57-1586-01A-02R-1567-13	349581d1-ae0f-4000-b291-e379ff78bd3e
TCGA-VQ-A8E0-01A-11R-A414-31	34967baf-cfec-44d5-b86a-efd1a64ff9bd
TCGA-HC-8264-01B-11R-2403-07	3497e48c-e2ee-41c7-8993-3fa6ba86c27d
TCGA-24-1924-01A-01R-1567-13	349b33f9-c894-4f9b-9e45-b5f44823b74b
TCGA-V1-A8MK-01A-11R-A36G-07	34a2ca01-4a8b-4b64-888c-c8a88c8d5625
TCGA-18-5592-01A-01R-1635-07	34aa42b1-c1f8-4bf0-b0ff-30ba9c3cf788
TCGA-C5-A1MI-01A-11R-A14Y-07	34b035ca-d024-4556-931b-02fcbd0ee18e
TCGA-CV-6961-11A-01R-1915-07	34b6b399-f3db-47fd-b3b2-836aeb47f79a
TCGA-BQ-5892-01A-11R-1592-07	34bb3785-20b6-41a3-b1b3-c3c794275fa3
TCGA-D8-A1JI-01A-11R-A13Q-07	34c140e7-e69c-401e-a896-df98fb2b305a
TCGA-W6-AA0S-01A-11R-A41I-07	34c809e5-f4f9-42dc-9cb5-18230390b180
TCGA-E7-A7DU-01A-11R-A32O-07	34ccfcf3-42b7-4422-a71b-5aa8234ec76a
TCGA-G7-6792-01A-21R-1965-07	34d1f767-ce01-44b6-9b7e-f5014ed52ace
TCGA-CX-7082-01A-11R-2016-07	34d4c62f-4dd2-402e-988c-6f28e4e77cc0
TCGA-77-7140-01A-41R-2045-07	34d942a4-731f-4fc3-a1f8-a216fe437ec9
TCGA-FU-A57G-01A-11R-A26T-07	34e539b4-50b4-4302-bf46-0f2178883448
TCGA-CH-5765-01A-11R-1580-07	34e7e2ba-7705-46f6-8cb9-0c09ed859637
TCGA-CN-4741-01A-01R-1436-07	34e82f86-8232-4e31-8d54-3a931fe0be57
TCGA-WC-A884-01A-11R-A405-07	34f8151d-0376-4031-aa97-6758b6912cd8
TCGA-BR-8590-01A-11R-2402-13	34fb0b39-807d-486a-ac79-03c37f4bc961
TCGA-B6-A1KC-01B-11R-A157-07	34fb21fc-6ea8-4577-9ac1-9c95ccb270f9
TCGA-33-AASL-01A-11R-A405-07	3503bcf1-aa85-449b-acd7-4b6d8ef50c7a
TCGA-AR-A0TZ-01A-12R-A084-07	3513294b-ed40-4f65-abc5-bcdc2f5b71f2
TCGA-EL-A3D5-01A-22R-A206-07	35179567-6188-4e4b-a991-d450af8cac8a
TCGA-GV-A3QK-01B-11R-A23N-07	3517fc40-ee0b-4541-8389-46dc768586c2
TCGA-CM-6165-01A-11R-1653-07	35197a84-db82-49ae-8eb1-0c18e4580ce1
TCGA-25-1313-01A-01R-1565-13	351c95ee-3064-4d2a-9d02-7a6aad811ea5
TCGA-V5-AASX-11A-11R-A38D-31	352da72d-1d50-4dac-abb3-08d6ed8a8c3f
TCGA-DO-A1K0-01A-11R-A13Y-07	3530bb4e-09fc-4f1a-855f-649be0dd76a0
TCGA-FK-A4UB-01A-11R-A250-07	353fc975-615c-40f5-944e-732cd43c1aec
TCGA-CV-7099-01A-41R-2016-07	3546d52a-b25b-406e-802d-76b4f919f4e9
TCGA-RC-A7SF-01A-11R-A352-07	3551af92-8ec5-4a35-ac53-3602524eebf7
TCGA-E2-A1BC-11A-32R-A12P-07	35534d40-080f-49bb-ad88-b26156162e3e
TCGA-EE-A2MS-06A-11R-A18S-07	355ee878-dc4a-4886-8961-b0549db73cd5
TCGA-DU-A6S3-01A-12R-A32Q-07	355f4d87-0674-4846-a464-9d6834eb12fa
TCGA-FS-A1YY-06A-11R-A18T-07	356058ff-dcad-41bb-b069-4c2b028d185e
TCGA-J4-A67L-01A-11R-A30B-07	35649851-204e-44bf-b6c8-264650d196e3
TCGA-GM-A2DI-01A-31R-A18M-07	356a32a6-70b7-4c7c-a58a-e0c746599d01
TCGA-PT-A8TR-01A-11R-A37L-07	356c0afc-9dd3-4767-96c8-7fa5009a6b92
TCGA-C5-A1MH-01A-11R-A14Y-07	3574e95a-e3f7-4cd9-adb4-4c7636676003
TCGA-E1-A7YK-01A-11R-A34F-07	35756709-b11d-4629-8ac6-d274c7d56225
TCGA-XJ-A9DI-01A-11R-A37L-07	357b5848-e779-4f9e-8a92-3530b6a106fa
TCGA-KC-A4BN-01A-61R-A250-07	357c3ecd-cb51-4c9e-9b4d-270a6757b595
TCGA-FG-A6J3-01A-11R-A31N-07	35817d57-216f-4ff3-b524-15b692179932
TCGA-55-8513-01A-11R-2403-07	3585410d-2d34-406a-9e69-d289f1f9bb76
TCGA-3T-AA9L-01A-11R-A42C-07	358675d0-b267-49ad-9cdf-519b8c4d9302
TCGA-N6-A4VE-01A-11R-A28V-07	358cc167-1dc7-4e65-ba7d-004da6fcb61e
TCGA-DM-A1D8-01A-11R-A155-07	358f104c-bbe7-4242-b78a-4d53e450adab
TCGA-A7-A0CD-01A-11R-A00Z-07	3590be9b-ac48-4418-983e-6788076c56cb
TCGA-E2-A14U-01A-11R-A22K-07	359785cc-8d8e-4571-8cdb-01454b3f2cb4
TCGA-DD-AACV-01A-11R-A41C-07	359ad0ae-d204-4938-9c39-b4e8e1161923
TCGA-A4-7585-01A-11R-2139-07	35a5bcf6-88c1-4c5f-8008-2c57978e1700
TCGA-YL-A9WX-01A-21R-A41O-07	35a65421-ff71-474d-9a51-c1eaf2dc23f3
TCGA-L5-A8NW-01A-11R-A37I-31	35a96219-b612-4d79-b4d5-4d020e8da6d6
TCGA-EW-A2FV-01A-11R-A17B-07	35aab119-4150-4c84-9363-b40497eaf1a0
TCGA-XE-AAO4-01A-11R-A431-07	35bc227a-7c6b-40c2-bdee-19fa54bc7208
TCGA-55-8206-01A-11R-2241-07	35bc3233-5c42-4ffd-af3b-1f6d9cd20f4c
TCGA-B5-A1MW-01A-11R-A32Y-07	35bc3a8a-9a27-4dc5-abe1-aeb9ccfbb195
TCGA-CZ-5453-11A-01R-1503-07	35bec928-f765-42f7-a80b-3cbd71431528
TCGA-30-1860-01A-01R-1568-13	35c48048-118f-44f4-a2cc-00a2fc61eb69
TCGA-J8-A3O0-01A-11R-A21D-07	35cf3145-0b1b-4793-811a-30cc632c8da0
TCGA-FC-A5OB-01A-11R-A29R-07	35d22792-b94b-4a97-be5a-a592b0bfa8b8
TCGA-G9-6362-11A-01R-1789-07	35d6a279-d6df-4f91-9681-fcc2fc23a5bf
TCGA-WE-AA9Y-06A-12R-A38C-07	35dc8071-6dcb-436c-a1fc-5ae1e8d6fd04
TCGA-B0-5706-01A-11R-1541-07	35e2f7b3-2c94-4a74-a205-9ba3966092db
TCGA-Q1-A6DV-01A-11R-A32P-07	35eb93af-acfb-4676-b109-10de0d6e8cf0
TCGA-71-6725-01A-11R-1858-07	35f3a783-bfca-4f38-b5b2-134dcbad3ad6
TCGA-DK-A2I1-01A-11R-A180-07	35fc9f9d-fac6-4c71-bc79-a351ecb7d9b5
TCGA-VQ-A91K-01A-11R-A414-31	360472e0-728c-4061-b236-66297f56294d
TCGA-KL-8339-11A-01R-2315-07	3608482c-83bb-45a9-b219-40342ca1eebd
TCGA-EJ-A46E-01A-31R-A250-07	360be740-b3ca-45e0-8311-d3a3d07997bc
TCGA-B0-5711-11A-01R-1672-07	3617842a-9e58-48a4-845b-fe6b77c28080
TCGA-N5-A4RD-01A-11R-A28V-07	361af4fb-d523-4057-9749-b5e50df55182
TCGA-KN-8424-11A-01R-2315-07	362e4ba1-1954-4582-9bd2-ffadabcbafdb
TCGA-WN-AB4C-01A-11R-A42S-07	36349eb3-10a5-4b2e-8f65-36c0c21d9bb8
TCGA-AN-A0XN-01A-21R-A109-07	36380b37-ff26-4037-8028-ffcabcb1b5dc
TCGA-A2-A1FW-01A-11R-A13Q-07	36389ee8-7301-4896-a060-d6b594d495e0
TCGA-50-5055-01A-01R-1628-07	36456c9e-d633-478f-9855-4fa126bb4de8
TCGA-DD-AADO-01A-11R-A41C-07	364d206e-8e60-4e20-b3e7-b170264a70ef
TCGA-EL-A3CR-01A-12R-A206-07	36535703-58bf-4788-a5a7-536dd40028bd
TCGA-KM-8439-01A-11R-2315-07	3663419c-0d63-46bc-89fc-eaf1dabd6483
TCGA-A4-7583-01A-11R-A32Z-07	366967f3-bcfc-4e61-acc5-ed2e2caa197a
TCGA-GS-A9TV-01A-11R-A38C-07	366d9ed8-542c-4469-81b8-a621826c3ea3
TCGA-AR-A1AY-01A-21R-A12P-07	366e1ef1-4909-460c-a1cf-4999c445cf11
TCGA-3A-A9IS-01A-21R-A39D-07	367a4d36-f16f-44b9-b508-17f5f62e87b2
TCGA-BH-A0BZ-11A-61R-A12P-07	3686fe5d-5ccf-4e16-934f-eacf2b0f4172
TCGA-G3-AAV7-01A-11R-A38B-07	368e862d-4384-4f1c-ac46-9c8a3bf3001e
TCGA-3C-AALJ-01A-31R-A41B-07	36914d2f-c8f4-485f-a94b-55a50a4d4337
TCGA-A7-A426-01A-22R-A24H-07	36941094-0a6d-4f8c-a2ca-ba7813f943dd
TCGA-F1-6874-01A-11R-1884-13	369704d0-5e83-4be3-82a7-04eb2258b15d
TCGA-78-7158-01A-11R-2039-07	36a4f790-64f7-4840-b8c0-f0d469ddb22c
TCGA-AN-A0FV-01A-11R-A00Z-07	36a6c0dc-789e-476c-aa12-367563f25638
TCGA-YL-A8SJ-01B-11R-A37L-07	36a6f806-31e1-4811-a462-d8830a8168a0
TCGA-G7-6797-01A-11R-1965-07	36abe406-84e5-4356-ab03-16f1e9b1b97b
TCGA-IB-AAUT-01A-11R-A37L-07	36acf029-ee0b-4747-b3c6-ce884025d570
TCGA-EM-A3AQ-01A-11R-A20F-07	36b24319-2f00-4107-9991-6f277fa8b25d
TCGA-KS-A41J-01A-11R-A23N-07	36b36fc1-5d30-4afd-adfc-f2604b11995d
TCGA-CF-A47Y-01A-11R-A23W-07	36ba1083-a380-41c4-9328-16852792a3f6
TCGA-AB-2952-03B-01T-0760-13	36c44aff-83ce-45db-aac2-c1456af1e75f
TCGA-HC-8262-11A-01R-2263-07	36cdc576-3c6d-4e10-966f-72f7b38fb172
TCGA-25-1315-01A-01R-1565-13	36e131ad-d368-4421-bd3a-9769c853679f
TCGA-BR-4292-01A-01R-1131-13	370794af-cfc1-4361-9920-edd96782acf3
TCGA-D1-A2G0-01A-11R-A32Y-07	3707d40d-4cd1-446d-82b4-b4f2e68b3bc3
TCGA-GD-A6C6-01A-21R-A31N-07	3707e947-4706-45c1-a5b2-ebabbb493e6c
TCGA-D7-A4YX-01A-11R-A251-31	3710189c-d5ba-43ad-8421-f36b78d7572c
TCGA-EM-A22J-01A-11R-A180-07	3712ff7f-d96b-4e2a-87d2-c6780b12f553
TCGA-BR-A453-01A-11R-A24K-31	371ef2b2-6b40-4d47-afd0-7bdebced5f23
TCGA-ER-A2NF-06A-11R-A18T-07	3722d3e6-cddc-462b-9afa-8f08e31fb05e
TCGA-TM-A84O-01A-11R-A36H-07	372a50ab-e7b0-48c2-9217-948827477d82
TCGA-CN-A641-01A-11R-A30B-07	372cbdfc-418d-459f-bb5a-8415c5da1e8f
TCGA-A7-A26I-01B-06R-A22O-07	373504b8-416a-4bae-9e62-ebf13d22a337
TCGA-24-1564-01A-01R-1566-13	373818ab-ec5f-4760-9d5c-cbaa63ab258a
TCGA-FD-A6TK-01A-42R-A33J-07	373889df-11e8-4cf2-88e4-0d3b634a0097
TCGA-A6-5665-01B-03R-2302-07	373b0a02-88d2-49fb-8580-e9933a35c7b8
TCGA-DK-AA6Q-01A-11R-A39I-07	373d94e7-2439-49d2-88b8-56091753009e
TCGA-VS-A8EL-01A-11R-A37O-07	374319fc-8430-47af-9778-6e6f813c8e27
TCGA-CV-A45Y-01A-11R-A24Z-07	3744c895-0798-458f-b82a-7ad54cde8c0c
TCGA-56-8308-01A-11R-2296-07	374a2262-26d2-4ef1-b28e-459380aaf4f7
TCGA-EJ-8468-01A-21R-2403-07	374b7ce3-3566-473a-8f8b-9e37acbe5329
TCGA-BQ-5885-01A-11R-1592-07	3757da0f-c8f6-4b3b-87a3-fb7c1e520686
TCGA-GN-A4U5-01A-11R-A32P-07	3759318b-337a-4db6-b795-9f80dfb17fba
TCGA-D8-A1J9-01A-11R-A13Q-07	375ad7cc-72aa-4839-b619-bbf7c22f527b
TCGA-4V-A9QR-01A-11R-A42C-07	375b19c7-ab05-4816-8ea0-051daee3791d
TCGA-BQ-5883-01A-11R-1592-07	376263cc-423c-4cb2-b4f2-8eacc713544a
TCGA-D9-A148-06A-11R-A18S-07	37640852-435c-49b0-a9c5-190e19371658
TCGA-EO-A3B1-01A-12R-A19W-07	37691841-f776-48bf-bbf8-9eae605ab34a
TCGA-FG-5963-01A-11R-1708-07	376dc257-617d-4244-b18c-a6fffa5f064f
TCGA-DD-A4NF-01A-11R-A27V-07	3770b471-d249-42bb-be34-678d68ba7f2e
TCGA-DK-A3IK-01A-32R-A21D-07	377295a8-7605-46b6-9fe1-2907a4a35b44
TCGA-A3-3373-01A-02R-1420-07	377a0ce9-a17d-4159-ba3e-475cf65ea09d
TCGA-69-7978-01A-11R-2187-07	37857a85-589d-4a21-a3da-65bb048e0d26
TCGA-ET-A3BW-01A-11R-A19O-07	3788b964-446b-4f3a-a909-1bc0e25c7edb
TCGA-FE-A234-01A-11R-A14Y-07	378a6f13-a3e3-468a-bca6-9b32c79bde5f
TCGA-W5-AA2W-01A-11R-A41I-07	378f652c-4454-4bbc-83dd-3d4da9bf0c69
TCGA-E1-5319-01A-01R-1896-07	379624ed-3584-48af-a1af-b5d308dfc063
TCGA-EE-A29R-06A-11R-A18T-07	37a111cf-21c1-4b8a-a7e0-47e6eb2ca2c7
TCGA-BH-A1EO-11A-31R-A137-07	37a175c7-8e6b-42ff-976a-950b9bb0e370
TCGA-97-8172-01A-11R-2287-07	37a2ee54-a5df-40d1-b364-ed95edd27481
TCGA-UF-A7JV-01A-11R-A34R-07	37a532b2-6f98-476b-9dc5-d02bf7cc489e
TCGA-AN-A03Y-01A-21R-A00Z-07	37a6ef15-bca9-40e7-b0e3-32d1aad6bc16
TCGA-ZF-AA4U-01A-11R-A38B-07	37aa30be-0eb3-44b3-882f-3d2c9e807ad7
TCGA-EL-A3H1-01A-11R-A21D-07	37b2a63d-358d-4a3c-9f21-a6ace3f8ebb7
TCGA-LL-A6FP-01A-11R-A31O-07	37b4883f-2ea5-4ef9-ac33-c6e1ca7a262e
TCGA-B0-5113-01A-01R-1420-07	37bbf767-210a-4087-bebb-6e78518dc13f
TCGA-D3-A2JA-06A-11R-A18T-07	37bfc72b-a4c8-491b-8eab-26eeefee534a
TCGA-2G-AAGF-01A-31R-A430-07	37c7c8b0-8b6e-4a0b-bd84-d35e1624f2bc
TCGA-S9-A7IX-01A-12R-A34F-07	37caa20b-d21b-45fc-85ca-10307d2e35ba
TCGA-D8-A1X5-01A-11R-A14D-07	37cee920-1534-41aa-a765-6a22d0dde4ed
TCGA-OL-A66K-01A-11R-A29R-07	37cef1b5-a48e-46f0-b30e-215441395839
TCGA-CX-A4AQ-01A-11R-A24Z-07	37d91de9-29de-488c-bf55-1066d4230a4c
TCGA-FS-A1ZE-06A-11R-A18T-07	37f08c18-306c-49fc-8369-270aac9c6d94
TCGA-HT-A5R9-01A-11R-A28M-07	37f174b8-f4d2-4383-80de-d0f077f729e5
TCGA-EA-A5ZD-01A-11R-A28H-07	37f1db95-cc8b-4857-b950-fe628ad7c4e6
TCGA-AB-2808-03A-01T-0734-13	37f653a4-b6db-4c4c-9628-da33a5ab05cc
TCGA-A6-5667-01A-21R-1723-07	38005f35-d336-4672-96db-87afca996ed4
TCGA-KS-A4I3-01A-11R-A250-07	38017fc8-6bf9-42b0-80a0-2f606b0e3174
TCGA-BJ-A2P4-01A-11R-A18C-07	380a3c6f-cf47-43bf-8b99-1a5028c67df2
TCGA-AJ-A3NF-01A-11R-A22K-07	381048de-fba0-4a49-a7e7-1dea887d9c9f
TCGA-22-4594-01A-01R-1201-07	381a6328-8298-4f16-b2a9-0130dc1bc162
TCGA-DX-A1KY-01A-11R-A24X-07	3826fde1-abd7-4fa8-92d1-9c9d4c7fb508
TCGA-LL-A73Y-01A-11R-A33J-07	382ccd19-84db-4279-82c4-d1a247a5f7dc
TCGA-04-1332-01A-01R-1564-13	38359804-842a-4dab-bbdb-ce3bfb5463a7
TCGA-B8-5545-01A-01R-1672-07	383ba5ca-1706-4959-b543-ea87fbd367bd
TCGA-AA-3662-01A-01R-1723-07	383ff035-5d93-4a32-8ffa-49d5e5380181
TCGA-77-7337-11A-01R-2045-07	38416450-0cf3-44ac-94cf-228618645430
TCGA-56-A5DR-01A-11R-A27Q-07	384fac03-455f-41fe-9b7f-67f59b0b7c86
TCGA-MA-AA3W-01A-11R-A38B-07	38578ead-43aa-4f64-ad0e-5088ab0015ef
TCGA-S9-A6TZ-01A-21R-A32Q-07	385c29bc-c791-4ac9-8b02-c882779f5a88
TCGA-CJ-4892-01A-01R-1305-07	385d44eb-b4fe-4ce1-b405-a1c3a0e40646
TCGA-D3-A3CE-06A-11R-A18S-07	386d20c4-5bcc-4aec-b385-c4f06a4d1879
TCGA-DD-AADG-01A-11R-A41C-07	386e7afe-8e7d-4ceb-838e-1a23880e5f97
TCGA-XE-AANV-01A-11R-A431-07	387b9809-1f21-45b0-bc61-d8151446f0e6
TCGA-KU-A6H7-01A-11R-A31N-07	387bde78-7576-434f-9b75-98bf66f9eb9a
TCGA-EM-A3AJ-01A-11R-A206-07	387ed030-60f7-4c39-87ec-bef7bb656144
TCGA-GC-A3RD-01A-12R-A22U-07	38848a6b-f5ae-4fd1-9163-e8534b0bbc94
TCGA-BK-A26L-01A-11R-A277-07	3889ffe0-a7a0-4186-9eb5-8cb31383c4dc
TCGA-B0-5096-01A-01R-1420-07	3893b0ee-03e0-406f-be20-312fce1bf9ff
TCGA-BJ-A2N9-01A-11R-A18C-07	389483da-d179-4fa4-b4fa-c3b8f465d715
TCGA-C5-A1MN-01A-11R-A14Y-07	38aded46-2287-4f50-aa08-532526552cfb
TCGA-61-2094-01A-01R-1568-13	38b8d911-8ff9-406e-a850-76d30219ede0
TCGA-N8-A4PN-01A-11R-A28V-07	38b9c675-5941-415b-8e9e-d63ad81e28a1
TCGA-A4-8312-01A-11R-2404-07	38ba3a3f-ada8-43d3-8b6d-ceb7f305279a
TCGA-G9-6339-01A-12R-A311-07	38c3f355-bacb-4bd8-a278-a73dd959f0f2
TCGA-44-6774-01A-21R-1858-07	38c60d14-00e9-4840-a47f-bfe376c4adb1
TCGA-CZ-4854-01A-01R-1305-07	38cc54a8-3615-41d3-9e34-65ac8f469aac
TCGA-04-1365-01A-01R-1565-13	38ce40ca-88ed-4651-a412-c9db113dbebd
TCGA-B2-5639-01A-01R-1541-07	38e69c1a-8c5a-4dff-9cd8-e5813a615c43
TCGA-ZB-A96F-01A-11R-A42S-07	38e73c6c-72e8-4c3e-ba3d-49b3fb3b5a5f
TCGA-06-0139-01A-01R-1849-01	38eae013-497a-48e9-a33e-20a63d7da519
TCGA-B0-4712-11A-02R-1503-07	38eb3899-0fcd-421e-ad83-736416019a22
TCGA-75-7031-01A-11R-1949-07	38f552ad-1a05-46a8-9ba0-89b05ada254a
TCGA-DU-5849-01A-11R-1708-07	38f7cb2d-f392-4928-b462-8735545b4aa4
TCGA-50-5933-11A-01R-1755-07	38fc3e2d-2b7f-43fd-a73f-b97616281c3b
