Kids_First_Biospecimen_ID	chrom	loc.start	loc.end	num.mark	seg.mean	copy.num	tumor_ploidy	status
BS_2RX2NF1Q	chr1	166910083	167450614	NA	0.561247	3	2	gain
BS_2RX2NF1Q	chr17	118426	18390872	NA	-0.9982660000000001	1	2	loss
BS_2RX2NF1Q	chr17	19237457	20107043	NA	0.561617	3	2	gain
BS_2RX2NF1Q	chr17	20806064	21225169	NA	0.552348	3	2	gain
BS_2RX2NF1Q	chr17	21984196	22375417	NA	0.576544	3	2	gain
BS_2RX2NF1Q	chr17	27468680	36247641	NA	0.5729824012032757	3	2	gain
BS_2RX2NF1Q	chr17	36459538	37846335	NA	0.57062	3	2	gain
BS_2RX2NF1Q	chr17	38337726	46291493	NA	0.560916	3	2	gain
BS_2RX2NF1Q	chr17	46710598	82669038	NA	0.569737	3	2	gain
BS_2RX2NF1Q	chr2	89826121	89841501	NA	0.292813	3	2	gain
BS_2RX2NF1Q	chr7	152100510	152139361	NA	-0.935772	1	2	loss
BS_2VB8649B	chr17	21968596	21992696	NA	0.283938	3	2	gain
BS_2W200YK5	chr1	751677	2656082	NA	-0.623401	2	3	loss
BS_2W200YK5	chr1	2777368	5666207	NA	-0.6526170156839805	2	3	loss
BS_2W200YK5	chr1	5677051	13007481	NA	-0.673688	2	3	loss
BS_2W200YK5	chr1	13224327	16758891	NA	-0.681573	2	3	loss
BS_2W200YK5	chr1	16949848	97694389	NA	-0.6800523060319023	2	3	loss
BS_2W200YK5	chr1	103062168	107195934	NA	-0.48761606956659925	2	3	loss
BS_2W200YK5	chr1	107877792	108222918	NA	-0.518355	2	3	loss
BS_2W200YK5	chr1	108281781	118562356	NA	-0.4555740756192264	2	3	loss
BS_2W200YK5	chr1	119030268	119479476	NA	-0.343533	2	3	loss
BS_2W200YK5	chr11	58369781	58691980	NA	-0.688767	2	3	loss
BS_2W200YK5	chr11	99216832	108998670	NA	-0.685490901666865	2	3	loss
BS_2W200YK5	chr16	518061	14689539	NA	-0.6710403625397947	2	3	loss
BS_2W200YK5	chr16	15321922	16235230	NA	-0.631029	2	3	loss
BS_2W200YK5	chr16	16751213	18129790	NA	-0.6232644134867894	2	3	loss
BS_2W200YK5	chr16	18756016	21400197	NA	-0.622761	2	3	loss
BS_2W200YK5	chr16	21582983	21728590	NA	-0.64219	2	3	loss
BS_2W200YK5	chr16	21933062	22441141	NA	-0.607793	2	3	loss
BS_2W200YK5	chr16	22699829	28678848	NA	-0.622297	2	3	loss
BS_2W200YK5	chr16	34596290	34780592	NA	-0.599931	2	3	loss
BS_2W200YK5	chr16	46651154	69938880	NA	-0.680397	2	3	loss
BS_2W200YK5	chr16	70189592	70652758	NA	-0.671784	2	3	loss
BS_2W200YK5	chr16	71170462	74356458	NA	-0.677329	2	3	loss
BS_2W200YK5	chr16	74428904	90090483	NA	-0.675533	2	3	loss
BS_2W200YK5	chr18	34697242	80262028	NA	-0.682252	2	3	loss
BS_2W200YK5	chr22	17632054	18205110	NA	-0.669241	2	3	loss
BS_2W200YK5	chr22	18938820	21194200	NA	-0.641697	2	3	loss
BS_2W200YK5	chr22	21565967	42500568	NA	-0.69264	2	3	loss
BS_2W200YK5	chr22	42559908	50148912	NA	-0.679516	2	3	loss
BS_2W200YK5	chr5	135799620	135809331	NA	0.20118699999999998	4	3	gain
BS_2Z9JQDPV	chr17	21884655	21967841	NA	-0.461473	1	2	loss
BS_30W38X77	chr22	25017605	25058388	NA	0.459161	4	2	gain
BS_30W38X77	chr22	27821081	27859093	NA	0.48530500000000004	3	2	gain
BS_30W38X77	chr22	32654823	32692930	NA	0.370101	3	2	gain
BS_30W38X77	chr3	75707741	75753121	NA	0.54756	3	2	gain
BS_30W38X77	chr7	12092271	12743556	NA	-0.577913	1	2	loss
BS_30W38X77	chr9	46735	38791778	NA	-0.4952669784969924	1	2	loss
BS_30W38X77	chr9	67886612	94334193	NA	-0.48200133432964376	1	2	loss
BS_30W38X77	chr9	94346239	129424674	NA	-0.475502	1	2	loss
BS_30W38X77	chr9	129444385	138151851	NA	-0.4626983359755107	1	2	loss
BS_32JF8TPP	chr10	42086922	42104995	NA	0.74300600000000006	3	2	gain
BS_32JF8TPP	chr2	89825436	89841960	NA	0.46635	3	2	gain
BS_32JF8TPP	chr7	138853116	140783508	NA	0.417556	3	2	gain
BS_354DTKHE	chr11	80027549	81068207	NA	-0.798097	1	2	loss
BS_354DTKHE	chr12	98485354	98581307	NA	0.516965	3	2	gain
BS_354DTKHE	chr17	36177067	36239837	NA	-2.75774	0	2	loss
BS_354DTKHE	chr19	37573466	38008795	NA	-0.6745078523514425	1	2	loss
BS_354DTKHE	chr20	67100	1580205	NA	0.512351	3	2	gain
BS_354DTKHE	chr20	1613084	25120227	NA	0.508143	3	2	gain
BS_354DTKHE	chr20	31245115	63606934	NA	0.5074270113028655	3	2	gain
BS_354DTKHE	chr22	18939214	21114761	NA	-0.76024	1	2	loss
BS_354DTKHE	chr22	21549566	50720219	NA	-0.779697	1	2	loss
BS_354DTKHE	chr4	180141029	181453092	NA	-1.1012104155317473	1	2	loss
BS_354DTKHE	chr7	38263104	38329760	NA	0.24802	3	2	gain
BS_36HCZ3KW	chr7	138860143	140793511	NA	0.35529246565627	5	4	gain
BS_36HCZ3KW	chr7	142450686	142529197	NA	0.304449	5	4	gain
BS_376Q9QKG	chr2	89825865	89841057	NA	0.504654	5	4	gain
BS_376Q9QKG	chr20	31076749	31252476	NA	0.448303	5	4	gain
BS_376Q9QKG	chr6	382318	57244089	NA	0.4287633587183589	5	4	gain
BS_376Q9QKG	chr6	63049965	66298976	NA	0.470136	5	4	gain
BS_376Q9QKG	chr6	66339424	170473863	NA	0.447111	5	4	gain
BS_376Q9QKG	chr7	31017	56992788	NA	0.44518499999999994	5	4	gain
BS_376Q9QKG	chr7	62408786	73008127	NA	0.444392262336642	5	4	gain
BS_376Q9QKG	chr7	73113040	74789109	NA	0.431909	5	4	gain
BS_376Q9QKG	chr7	75357912	77022605	NA	0.4330669999999999	5	4	gain
BS_376Q9QKG	chr7	77046622	102480917	NA	0.44660927750505985	5	4	gain
BS_376Q9QKG	chr7	102679367	144189956	NA	0.449288	5	4	gain
BS_376Q9QKG	chr7	144377022	158987445	NA	0.456782	5	4	gain
BS_376Q9QKG	chr9	39879	37371687	NA	0.7843422725079097	7	4	gain
BS_376Q9QKG	chr9	70737180	137626227	NA	0.7717499223682988	7	4	gain
BS_39Q80NT3	chr13	35275923	35337606	NA	0.500088	3	2	gain
BS_39Q80NT3	chr15	29123996	30239097	NA	0.5149035216003243	3	2	gain
BS_39Q80NT3	chr15	30617872	72646909	NA	0.4929760466805852	3	2	gain
BS_39Q80NT3	chr15	72671312	74068637	NA	0.438533	3	2	gain
BS_39Q80NT3	chr15	74089857	75254825	NA	0.432632	3	2	gain
BS_39Q80NT3	chr15	75295143	82340123	NA	0.436904	3	2	gain
BS_39Q80NT3	chr15	82509882	84244602	NA	0.440144	3	2	gain
BS_39Q80NT3	chr15	84530141	85190072	NA	0.43180299999999994	3	2	gain
BS_39Q80NT3	chr15	85261158	101605488	NA	0.4696148845649124	3	2	gain
BS_39Q80NT3	chr16	47675094	55761983	NA	0.503349	3	2	gain
BS_39Q80NT3	chr16	55832009	60762090	NA	0.49906928984498716	3	2	gain
BS_39Q80NT3	chr17	140608	18392184	NA	-0.803774	1	2	loss
BS_39Q80NT3	chr17	49425012	83236584	NA	0.489694	3	2	gain
BS_39Q80NT3	chr7	18967865	18984582	NA	0.528554	3	2	gain
BS_39Q80NT3	chr7	69566657	72956543	NA	0.49593100000000007	3	2	gain
BS_39Q80NT3	chr7	73231342	134100765	NA	0.505033	3	2	gain
BS_39Q80NT3	chr7	134113498	143509691	NA	0.5040805856611654	3	2	gain
BS_39Q80NT3	chr7	143852530	144180384	NA	0.516523	3	2	gain
BS_39Q80NT3	chr7	144376673	159335973	NA	0.504087	3	2	gain
BS_39Q80NT3	chr8	202167	6965705	NA	-0.800761	1	2	loss
BS_39Q80NT3	chr8	8220168	12043381	NA	-0.7939120458179196	1	2	loss
BS_39Q80NT3	chr8	12609010	13177692	NA	-0.805176	1	2	loss
BS_3A0CJMRH	chr3	77087940	77418265	NA	-0.418715	1	2	loss
BS_3AERRZQT	chr19	257640	19948568	NA	0.36478499999999997	3	2	gain
BS_3AERRZQT	chr7	138866489	140792576	NA	0.407475	3	2	gain
BS_3BMGF6GN	chr1	16873129	16949194	NA	0.570629	3	2	gain
BS_3BMGF6GN	chr10	25394356	25503640	NA	-0.699665	1	2	loss
BS_3BMGF6GN	chr10	118139860	120248080	NA	-0.608444	1	2	loss
BS_3BMGF6GN	chr12	62934200	64440937	NA	0.423593	3	2	gain
BS_3BMGF6GN	chr12	64460736	64514919	NA	0.45045599999999997	3	2	gain
BS_3BMGF6GN	chr12	67240820	67639340	NA	0.4521685194095449	3	2	gain
BS_3BMGF6GN	chr12	68160893	68555811	NA	0.445624	3	2	gain
BS_3BMGF6GN	chr12	68573526	70315756	NA	0.44130098533086065	3	2	gain
BS_3BMGF6GN	chr12	70383487	70662680	NA	0.436371	3	2	gain
BS_3BMGF6GN	chr12	71123520	79243647	NA	-0.5297636706358172	1	2	loss
BS_3BMGF6GN	chr12	79256152	86309100	NA	-0.6134468102799243	1	2	loss
BS_3BMGF6GN	chr12	86309478	90179500	NA	0.33287497858474563	3	2	gain
BS_3BMGF6GN	chr12	90182780	93063440	NA	-0.7678339536263262	1	2	loss
BS_3BMGF6GN	chr12	93063749	93323207	NA	0.344457	3	2	gain
BS_3BMGF6GN	chr12	93350300	94731996	NA	-0.7360109057223194	1	2	loss
BS_3BMGF6GN	chr12	94732140	110819498	NA	0.3292391575647059	3	2	gain
BS_3BMGF6GN	chr12	110839297	111006680	NA	0.370335	3	2	gain
BS_3BMGF6GN	chr12	112917280	122509742	NA	0.35631794608608147	3	2	gain
BS_3BMGF6GN	chr12	122523289	122559758	NA	0.352449	3	2	gain
BS_3BMGF6GN	chr13	37788880	71095640	NA	-0.5666133159436586	1	2	loss
BS_3BMGF6GN	chr14	27328140	81305460	NA	-0.47934	1	2	loss
BS_3BMGF6GN	chr14	81852698	81908965	NA	2.17379	10	2	gain
BS_3BMGF6GN	chr14	83693300	86288600	NA	-0.480542	1	2	loss
BS_3BMGF6GN	chr16	52918700	65253140	NA	-0.504732	1	2	loss
BS_3BMGF6GN	chr16	76027120	76451967	NA	-0.511863	1	2	loss
BS_3BMGF6GN	chr17	68484760	82328820	NA	0.744979523502526	4	2	gain
BS_3BMGF6GN	chr18	104823	11351260	NA	-0.587632	1	2	loss
BS_3BMGF6GN	chr19	1219743	1277052	NA	0.269881	3	2	gain
BS_3BMGF6GN	chr2	10001	25728320	NA	-0.774292	1	2	loss
BS_3BMGF6GN	chr2	25729140	38916380	NA	0.28104041492727455	3	2	gain
BS_3BMGF6GN	chr20	41400980	55566480	NA	-0.5423399720126135	1	2	loss
BS_3BMGF6GN	chr21	13984902	14778919	NA	-0.546919	1	2	loss
BS_3BMGF6GN	chr21	17622587	19861882	NA	-0.5554757030858832	1	2	loss
BS_3BMGF6GN	chr21	21773986	21960506	NA	-0.545402	1	2	loss
BS_3BMGF6GN	chr4	9817040	37067280	NA	-0.5759079460515363	1	2	loss
BS_3BMGF6GN	chr4	69809272	83452218	NA	0.424767	3	2	gain
BS_3BMGF6GN	chr4	159403900	190041844	NA	0.534351	3	2	gain
BS_3BMGF6GN	chr5	162882673	175918130	NA	0.40879308022286	3	2	gain
BS_3BMGF6GN	chr5	176059844	181006231	NA	0.4251942524757479	3	2	gain
BS_3BMGF6GN	chr6	54288100	54617740	NA	0.385619	3	2	gain
BS_3BMGF6GN	chr6	55545980	58451240	NA	-0.52437	1	2	loss
BS_3BMGF6GN	chr6	78989581	88459300	NA	-0.540975668826006	1	2	loss
BS_3BMGF6GN	chr6	90830898	95181500	NA	-0.5526744837904415	1	2	loss
BS_3BMGF6GN	chr6	95353700	97528850	NA	-0.554495	1	2	loss
BS_3BMGF6GN	chr6	97698696	97775802	NA	-0.52699	1	2	loss
BS_3BMGF6GN	chr6	97792475	148091180	NA	-0.534108085947605	1	2	loss
BS_3BMGF6GN	chr7	100948414	100976547	NA	0.414265	3	2	gain
BS_3BMGF6GN	chr7	142336837	142364970	NA	0.292245	3	2	gain
BS_3BMGF6GN	chr7	142450415	142530649	NA	0.214933	3	2	gain
BS_3BMGF6GN	chr7	142749471	142778646	NA	0.33991299999999997	3	2	gain
BS_3BMGF6GN	chr8	39387060	39529239	NA	-1.17723	1	2	loss
BS_3BMGF6GN	chr8	120661619	120847093	NA	2.25874	10	2	gain
BS_3BMGF6GN	chr8	121058618	121823300	NA	2.2383690554640308	10	2	gain
BS_3BMGF6GN	chr8	124534220	129311540	NA	2.3040413593428615	11	2	gain
BS_3BMGF6GN	chr8	139426868	139746758	NA	0.358509	3	2	gain
BS_3BMGF6GN	chr8	139757179	144530547	NA	0.33650391397115326	3	2	gain
BS_3BMGF6GN	chr9	322604	33793015	NA	-1.0232491918978814	1	2	loss
BS_3BMGF6GN	chr9	33804478	35970817	NA	-0.767778	1	2	loss
BS_3BMGF6GN	chr9	129424567	129446448	NA	0.388711	3	2	gain
BS_3C4YAMKJ	chr7	138855399	140782696	NA	0.319151	3	2	gain
BS_3CG2N4PD	chr10	75169526	79714891	NA	-0.648409	1	2	loss
BS_3CG2N4PD	chr10	79745708	125885020	NA	-0.6364212923689556	1	2	loss
BS_3CG2N4PD	chr10	125933813	133599301	NA	-0.659328	1	2	loss
BS_3CG2N4PD	chr11	14514774	14750814	NA	-0.592208	1	2	loss
BS_3CG2N4PD	chr11	85022542	89742705	NA	-0.62729	1	2	loss
BS_3CG2N4PD	chr11	90094520	135076622	NA	-0.6357305996009985	1	2	loss
BS_3CG2N4PD	chr13	59950788	86201695	NA	0.42528162321572766	3	2	gain
BS_3CG2N4PD	chr13	86269671	111674323	NA	0.42372152706233557	3	2	gain
BS_3CG2N4PD	chr13	111788334	112285107	NA	0.403261	3	2	gain
BS_3CG2N4PD	chr13	112312071	114354328	NA	0.402969	3	2	gain
BS_3CG2N4PD	chr14	59649314	73530606	NA	0.447361	3	2	gain
BS_3CG2N4PD	chr14	73557571	105106926	NA	0.43299165737729917	3	2	gain
BS_3CG2N4PD	chr17	111276	16753542	NA	-0.6391599093965574	1	2	loss
BS_3CG2N4PD	chr17	16845992	18364755	NA	-0.63351	1	2	loss
BS_3CG2N4PD	chr17	19229114	20179281	NA	0.44017181409774714	3	2	gain
BS_3CG2N4PD	chr17	20552929	21289950	NA	0.41800699999999996	3	2	gain
BS_3CG2N4PD	chr17	21352867	21401658	NA	0.39671999999999996	3	2	gain
BS_3CG2N4PD	chr17	27808884	36242463	NA	0.44845711564576657	3	2	gain
BS_3CG2N4PD	chr17	36459462	37892413	NA	0.44476523597490214	3	2	gain
BS_3CG2N4PD	chr17	38743710	45529687	NA	0.454687	3	2	gain
BS_3CG2N4PD	chr17	45617001	46143443	NA	0.435243	3	2	gain
BS_3CG2N4PD	chr17	46704555	64884811	NA	0.4433747930532498	3	2	gain
BS_3CG2N4PD	chr17	64927185	82720218	NA	0.47428905519387354	3	2	gain
BS_3CG2N4PD	chr19	55113863	58587072	NA	-0.6274796578580956	1	2	loss
BS_3CG2N4PD	chr2	22761	1521276	NA	0.408719	3	2	gain
BS_3CG2N4PD	chr2	1541821	23407179	NA	0.4181393599947396	3	2	gain
BS_3CG2N4PD	chr2	23420020	74967147	NA	0.4470763259995145	3	2	gain
BS_3CG2N4PD	chr8	127220502	127747377	NA	5.351583176239966	72	2	gain
BS_3CG2N4PD	chr8	128119983	128381313	NA	5.668232125000954	140	2	gain
BS_3E5C1PN1	chr10	66990880	66997612	NA	-0.27008	1	2	loss
BS_3E5C1PN1	chr11	14255384	15268176	NA	3.248791140881267	19	2	gain
BS_3E5C1PN1	chr13	18801728	52264974	NA	-0.6896933678302652	1	2	loss
BS_3E5C1PN1	chr13	52289195	57139210	NA	-0.6563990249224176	1	2	loss
BS_3E5C1PN1	chr13	57171908	63028256	NA	-0.6440605825870632	1	2	loss
BS_3E5C1PN1	chr13	63062165	111668735	NA	-0.6574961975660326	1	2	loss
BS_3E5C1PN1	chr13	111788643	112281765	NA	-0.697899	1	2	loss
BS_3E5C1PN1	chr15	37457596	37546608	NA	0.3428550963381376	3	2	gain
BS_3E5C1PN1	chr15	37548502	40406212	NA	-0.682556	1	2	loss
BS_3E5C1PN1	chr15	40543303	75255387	NA	-0.7410229866534647	1	2	loss
BS_3E5C1PN1	chr15	75294140	82317400	NA	-0.742761610373884	1	2	loss
BS_3E5C1PN1	chr15	82526227	84150000	NA	-0.7446569890893887	1	2	loss
BS_3E5C1PN1	chr15	84529236	85188972	NA	0.769155	3	2	gain
BS_3E5C1PN1	chr15	85273496	101571668	NA	0.7240076552234674	3	2	gain
BS_3E5C1PN1	chr18	332114	2448859	NA	-0.7742984095145231	1	2	loss
BS_3E5C1PN1	chr21	16267504	16355020	NA	-0.704881	1	2	loss
BS_3E5C1PN1	chr4	11301658	11329510	NA	0.34032	3	2	gain
BS_3E5C1PN1	chr4	14509704	48122580	NA	0.5158766724808697	3	2	gain
BS_3E5C1PN1	chr4	63850136	189509540	NA	0.5459	3	2	gain
BS_3E5C1PN1	chr5	12716	11581284	NA	-0.6695650203151163	1	2	loss
BS_3E5C1PN1	chr5	58073224	69506450	NA	-0.5276163898670434	1	2	loss
BS_3E5C1PN1	chr5	72313557	73734063	NA	0.335242	3	2	gain
BS_3E5C1PN1	chr5	77072801	181292975	NA	-0.6678556166251621	1	2	loss
BS_3E5C1PN1	chr6	142868000	149900696	NA	0.5097629094202564	3	2	gain
BS_3E5C1PN1	chr6	151679440	158823768	NA	0.49597903379102676	3	2	gain
BS_3E5C1PN1	chr6	159692764	160611201	NA	0.461902	3	2	gain
BS_3E5C1PN1	chr6	160647532	165667788	NA	0.41981493743870096	3	2	gain
BS_3E5C1PN1	chr7	141291784	141336589	NA	-0.615848	1	2	loss
BS_3J4T2YYW	chr10	98928961	98941819	NA	-4.34599	0	2	loss
BS_3J4T2YYW	chr17	21969168	21992712	NA	0.289853	3	2	gain
BS_3J4T2YYW	chr2	89825592	89841288	NA	0.433144	3	2	gain
BS_3JE2T7AR	chr1	149784590	152583007	NA	0.538093	3	2	gain
BS_3JE2T7AR	chr1	152613815	207526738	NA	0.5527144576659175	3	2	gain
BS_3JE2T7AR	chr1	207564392	248510565	NA	0.571734	3	2	gain
BS_3JE2T7AR	chr14	41140450	41199516	NA	-4.40069	0	2	loss
BS_3JE2T7AR	chr17	113700	16752670	NA	-0.9416430909408805	1	2	loss
BS_3JE2T7AR	chr17	16832540	18391133	NA	-0.897963	1	2	loss
BS_3JE2T7AR	chr17	20636604	21264148	NA	0.317462	3	2	gain
BS_3JE2T7AR	chr17	21352005	21399926	NA	0.376613	3	2	gain
BS_3JE2T7AR	chr17	27444148	36158874	NA	0.5512171148080499	3	2	gain
BS_3JE2T7AR	chr17	36457526	37845424	NA	0.56007	3	2	gain
BS_3JE2T7AR	chr17	38338882	43233955	NA	0.545027	3	2	gain
BS_3JE2T7AR	chr17	43301274	46288786	NA	0.551307	3	2	gain
BS_3JE2T7AR	chr17	46785276	82733426	NA	0.5481380502369145	3	2	gain
BS_3JE2T7AR	chr20	31197006	31212924	NA	0.277895	3	2	gain
BS_3JE2T7AR	chr5	134924	8702382	NA	0.508595	3	2	gain
BS_3JE2T7AR	chr5	8748024	46435900	NA	0.504541	3	2	gain
BS_3JE2T7AR	chr5	51359048	68898410	NA	0.509822	3	2	gain
BS_3JE2T7AR	chr5	72466316	175913578	NA	0.5131	3	2	gain
BS_3JE2T7AR	chr5	176118960	181293892	NA	0.51776200000000006	3	2	gain
BS_3JE2T7AR	chr6	382902	26746753	NA	0.5526074705746695	3	2	gain
BS_3JE2T7AR	chr6	32682214	56235262	NA	0.5402077153832054	3	2	gain
BS_3JE2T7AR	chr6	62955690	170585626	NA	0.53324	3	2	gain
BS_3JE2T7AR	chr8	565468	6806082	NA	1.02256	4	2	gain
BS_3JE2T7AR	chr8	8231897	12038101	NA	1.04322	4	2	gain
BS_3JE2T7AR	chr8	12873114	43206758	NA	1.0342	4	2	gain
BS_3JE2T7AR	chr8	46449482	85644824	NA	1.03626	4	2	gain
BS_3JE2T7AR	chr8	85832887	144635496	NA	1.0362165129536385	4	2	gain
BS_3MYQP7P5	chr17	21291007	21305461	NA	0.594634	3	2	gain
BS_3MYQP7P5	chr22	17556480	18174623	NA	-0.661189	1	2	loss
BS_3MYQP7P5	chr22	24264576	41883264	NA	-0.642155	1	2	loss
BS_3MYQP7P5	chr22	42789600	45875808	NA	-0.6404262062268692	1	2	loss
BS_3NX3RBCX	chr1	762051	25265856	NA	-0.833334	1	2	loss
BS_3NX3RBCX	chr1	25334848	45157376	NA	-0.839734	1	2	loss
BS_3NX3RBCX	chr10	124169518	133640320	NA	-0.842215	1	2	loss
BS_3NX3RBCX	chr11	55691328	61392320	NA	0.23925499999999997	3	2	gain
BS_3NX3RBCX	chr11	62903104	69125056	NA	-0.8336564792036858	1	2	loss
BS_3NX3RBCX	chr11	69140544	70867653	NA	1.86664169983846	3	2	gain
BS_3NX3RBCX	chr11	73490560	96522839	NA	0.5460526056896907	4	2	gain
BS_3NX3RBCX	chr11	96556236	97053440	NA	0.230451	3	2	gain
BS_3NX3RBCX	chr11	98706715	103360855	NA	0.2401419441578339	3	2	gain
BS_3NX3RBCX	chr11	103504896	103627392	NA	-0.798022	1	2	loss
BS_3NX3RBCX	chr11	103951859	106084121	NA	-0.859123	1	2	loss
BS_3NX3RBCX	chr11	106084352	108246743	NA	0.230787	3	2	gain
BS_3NX3RBCX	chr11	108331751	134732545	NA	-0.830187	1	2	loss
BS_3NX3RBCX	chr13	19395200	30905600	NA	0.616232	3	2	gain
BS_3NX3RBCX	chr13	30906303	32590270	NA	-0.8375864601681094	1	2	loss
BS_3NX3RBCX	chr13	32619619	35924809	NA	-0.8468299620952269	1	2	loss
BS_3NX3RBCX	chr13	35971362	52252412	NA	-0.8414338052306464	1	2	loss
BS_3NX3RBCX	chr13	52337421	52486184	NA	-0.862497	1	2	loss
BS_3NX3RBCX	chr13	52586373	53955608	NA	-0.834937	1	2	loss
BS_3NX3RBCX	chr13	107966144	110358336	NA	5.6320156985357555	115	2	gain
BS_3NX3RBCX	chr14	20082304	105618304	NA	-0.8430866687922425	1	2	loss
BS_3NX3RBCX	chr15	83821760	84205298	NA	0.5989627905617332	3	2	gain
BS_3NX3RBCX	chr15	84467816	85194419	NA	0.546692	3	2	gain
BS_3NX3RBCX	chr15	85245019	101858739	NA	0.5358524385223631	3	2	gain
BS_3NX3RBCX	chr16	19291052	19350144	NA	0.533821	3	2	gain
BS_3NX3RBCX	chr17	347098	1139709	NA	-0.856079	1	2	loss
BS_3NX3RBCX	chr17	1386880	1444608	NA	-0.840523	1	2	loss
BS_3NX3RBCX	chr17	1618496	1753999	NA	-0.835591	1	2	loss
BS_3NX3RBCX	chr17	1770192	2041410	NA	-0.8488153664987452	1	2	loss
BS_3NX3RBCX	chr17	2233792	2470336	NA	0.53376	3	2	gain
BS_3NX3RBCX	chr17	3520704	3875520	NA	0.513219	3	2	gain
BS_3NX3RBCX	chr17	3924800	4298624	NA	-0.8575110046491033	1	2	loss
BS_3NX3RBCX	chr17	4367011	5032192	NA	-0.857499	1	2	loss
BS_3NX3RBCX	chr17	5080768	5167510	NA	-0.834134	1	2	loss
BS_3NX3RBCX	chr17	5186739	6019622	NA	-0.853663	1	2	loss
BS_3NX3RBCX	chr17	6038852	6682368	NA	-0.850578	1	2	loss
BS_3NX3RBCX	chr17	6871040	6891975	NA	-0.848097	1	2	loss
BS_3NX3RBCX	chr17	6903108	7378752	NA	-0.852171	1	2	loss
BS_3NX3RBCX	chr17	7475906	7542698	NA	-0.830568	1	2	loss
BS_3NX3RBCX	chr17	7563951	7784568	NA	-0.856532	1	2	loss
BS_3NX3RBCX	chr17	7959647	8265273	NA	-0.83131	1	2	loss
BS_3NX3RBCX	chr17	12201024	15293684	NA	0.505919	3	2	gain
BS_3NX3RBCX	chr17	15317973	15348608	NA	0.525811	3	2	gain
BS_3NX3RBCX	chr17	15950528	16011776	NA	0.522297	3	2	gain
BS_3NX3RBCX	chr17	16300635	16753003	NA	-0.85244	1	2	loss
BS_3NX3RBCX	chr17	16845097	17129470	NA	-0.844087	1	2	loss
BS_3NX3RBCX	chr17	17395630	17526080	NA	-0.801572	1	2	loss
BS_3NX3RBCX	chr17	18023076	18426868	NA	-0.835049	1	2	loss
BS_3NX3RBCX	chr17	18947042	19025978	NA	-0.8159464805907568	1	2	loss
BS_3NX3RBCX	chr17	19237489	20448864	NA	-0.843281	1	2	loss
BS_3NX3RBCX	chr17	20475177	21309073	NA	-0.8390523054017592	1	2	loss
BS_3NX3RBCX	chr17	21351578	21400154	NA	-0.812011	1	2	loss
BS_3NX3RBCX	chr17	27089920	36239104	NA	0.47292199999999995	3	2	gain
BS_3NX3RBCX	chr17	36442560	37880128	NA	0.466222	3	2	gain
BS_3NX3RBCX	chr17	52996851	53769408	NA	0.8001197867598082	4	2	gain
BS_3NX3RBCX	chr17	53839104	54234048	NA	0.647163	3	2	gain
BS_3NX3RBCX	chr17	54351911	64881709	NA	1.1159464816768003	5	2	gain
BS_3NX3RBCX	chr17	64909033	83205056	NA	1.0587547041839827	5	2	gain
BS_3NX3RBCX	chr19	35617146	39877638	NA	-0.85837	1	2	loss
BS_3NX3RBCX	chr19	39906987	47903759	NA	-0.852006	1	2	loss
BS_3NX3RBCX	chr19	47959420	50091689	NA	-0.864889	1	2	loss
BS_3NX3RBCX	chr19	50139254	55762901	NA	-0.867436616347938	1	2	loss
BS_3NX3RBCX	chr19	55773022	58591104	NA	-0.8415064164258387	1	2	loss
BS_3NX3RBCX	chr20	63360	25757952	NA	-0.8462866672993562	1	2	loss
BS_3NX3RBCX	chr20	31189312	64286603	NA	-0.8403193647211868	1	2	loss
BS_3NX3RBCX	chr21	13900896	18612352	NA	0.7519616510650164	4	2	gain
BS_3NX3RBCX	chr21	18817192	19860544	NA	0.509170120818234	3	2	gain
BS_3NX3RBCX	chr21	20029568	20654656	NA	0.6202190038585486	3	2	gain
BS_3NX3RBCX	chr21	21579712	23269312	NA	0.6014204623052609	3	2	gain
BS_3NX3RBCX	chr21	23330712	23372800	NA	0.607442	3	2	gain
BS_3NX3RBCX	chr21	23640384	24371047	NA	0.6907591960055184	3	2	gain
BS_3NX3RBCX	chr21	24475284	24919488	NA	0.6954156360863635	4	2	gain
BS_3NX3RBCX	chr3	28319808	28366181	NA	-0.852856	1	2	loss
BS_3NX3RBCX	chr6	382831	1253120	NA	-0.849324	1	2	loss
BS_3NX3RBCX	chr6	1364479	2342078	NA	-0.832311	1	2	loss
BS_3NX3RBCX	chr6	2355235	2373184	NA	0.531612	3	2	gain
BS_3NX3RBCX	chr6	2373451	2434171	NA	-0.7244900515983465	1	2	loss
BS_3NX3RBCX	chr6	2812663	26732489	NA	-0.8559689384953336	1	2	loss
BS_3NX3RBCX	chr6	26769934	28840502	NA	-0.875224	1	2	loss
BS_3NX3RBCX	chr6	107412075	109782464	NA	0.588538	3	2	gain
BS_3NX3RBCX	chr9	8919680	14152512	NA	-0.8758930419366323	1	2	loss
BS_3NX3RBCX	chr9	14868104	19270592	NA	-0.872939	1	2	loss
BS_3NX3RBCX	chr9	19622455	23139135	NA	-2.6957725687123686	0	2	loss
BS_3NX3RBCX	chr9	23193783	23249442	NA	-0.889473	1	2	loss
BS_3NX3RBCX	chr9	23415410	23755776	NA	-1.8627139068604228	1	2	loss
BS_3NX3RBCX	chr9	25438336	26039511	NA	-1.8062887880704297	1	2	loss
