gene1	gene2	mut11	mut10	mut01	mut00	odds_ratio	cooccur_sign	odds_ratio_ci	p	q	cooccur_score	n_mutated_gene1	n_mutated_gene2	perc_mutated_gene1	perc_mutated_gene2	perc_cooccur	perc_mutexcl
PPM1D	DNAH14	2	8	4	73	4.5625	1	0.719040763519743,28.9502449737378	0.13923176561328224	0.16937329977782598	0.8562616694904557	10	6	11.494252873563218	6.896551724137931	14.285714285714286	85.71428571428571
PPM1D	DNAH12	3	7	3	74	10.571428571428571	1	1.78606596522647,62.5705344688353	0.01863845755785779	0.02846896572116682	1.7295900309213221	10	6	11.494252873563218	6.896551724137931	23.076923076923077	76.92307692307692
PPM1D	PKHD1L1	2	8	4	73	4.5625	1	0.719040763519743,28.9502449737378	0.13923176561328224	0.16937329977782598	0.8562616694904557	10	6	11.494252873563218	6.896551724137931	14.285714285714286	85.71428571428571
PPM1D	RERE	2	8	4	73	4.5625	1	0.719040763519743,28.9502449737378	0.13923176561328224	0.16937329977782598	0.8562616694904557	10	6	11.494252873563218	6.896551724137931	14.285714285714286	85.71428571428571
PPM1D	HELZ2	2	8	4	73	4.5625	1	0.719040763519743,28.9502449737378	0.13923176561328224	0.16937329977782598	0.8562616694904557	10	6	11.494252873563218	6.896551724137931	14.285714285714286	85.71428571428571
PPM1D	MAGEL2	2	8	4	73	4.5625	1	0.719040763519743,28.9502449737378	0.13923176561328224	0.16937329977782598	0.8562616694904557	10	6	11.494252873563218	6.896551724137931	14.285714285714286	85.71428571428571
PPM1D	TSC2	2	8	4	73	4.5625	1	0.719040763519743,28.9502449737378	0.13923176561328224	0.16937329977782598	0.8562616694904557	10	6	11.494252873563218	6.896551724137931	14.285714285714286	85.71428571428571
PPM1D	ASCC3	3	7	3	74	10.571428571428571	1	1.78606596522647,62.5705344688353	0.01863845755785779	0.02846896572116682	1.7295900309213221	10	6	11.494252873563218	6.896551724137931	23.076923076923077	76.92307692307692
PPM1D	BCOR	3	7	3	74	10.571428571428571	1	1.78606596522647,62.5705344688353	0.01863845755785779	0.02846896572116682	1.7295900309213221	10	6	11.494252873563218	6.896551724137931	23.076923076923077	76.92307692307692
PPM1D	ESPL1	2	8	4	73	4.5625	1	0.719040763519743,28.9502449737378	0.13923176561328224	0.16937329977782598	0.8562616694904557	10	6	11.494252873563218	6.896551724137931	14.285714285714286	85.71428571428571
PPM1D	ALMS1	2	8	4	73	4.5625	1	0.719040763519743,28.9502449737378	0.13923176561328224	0.16937329977782598	0.8562616694904557	10	6	11.494252873563218	6.896551724137931	14.285714285714286	85.71428571428571
PPM1D	BRAF	1	9	5	72	1.6	1	0.167608261420208,15.2737101280578	0.5304900539708813	0.5530640988207061	0.2753227541680232	10	6	11.494252873563218	6.896551724137931	6.666666666666667	93.33333333333333
PPM1D	ACVR1	0	10	6	71	0	-1	0,9.99314850209805	0.9999999999999999	1	-4.8216373327664354e-17	10	6	11.494252873563218	6.896551724137931	0	100
PPM1D	DIAPH2	2	8	4	73	4.5625	1	0.719040763519743,28.9502449737378	0.13923176561328224	0.16937329977782598	0.8562616694904557	10	6	11.494252873563218	6.896551724137931	14.285714285714286	85.71428571428571
PPM1D	PIK3R1	3	7	3	74	10.571428571428571	1	1.78606596522647,62.5705344688353	0.01863845755785779	0.02846896572116682	1.7295900309213221	10	6	11.494252873563218	6.896551724137931	23.076923076923077	76.92307692307692
PPM1D	PLEC	2	8	3	74	6.166666666666667	1	0.893101987471971,42.579434724381	0.09903399626147397	0.12391894322809563	1.00421569576282	10	5	11.494252873563218	5.747126436781609	15.384615384615385	84.61538461538461
PPM1D	SYNE1	2	8	3	74	6.166666666666667	1	0.893101987471971,42.579434724381	0.09903399626147397	0.12391894322809563	1.00421569576282	10	5	11.494252873563218	5.747126436781609	15.384615384615385	84.61538461538461
PPM1D	FSIP2	2	8	3	74	6.166666666666667	1	0.893101987471971,42.579434724381	0.09903399626147397	0.12391894322809563	1.00421569576282	10	5	11.494252873563218	5.747126436781609	15.384615384615385	84.61538461538461
PPM1D	ABCA2	2	8	3	74	6.166666666666667	1	0.893101987471971,42.579434724381	0.09903399626147397	0.12391894322809563	1.00421569576282	10	5	11.494252873563218	5.747126436781609	15.384615384615385	84.61538461538461
PPM1D	DNAH1	3	7	2	75	16.071428571428573	1	2.28721923061678,112.927878914729	0.0099470479682776565	0.016471083278615253	2.002305787727514	10	5	11.494252873563218	5.747126436781609	25	75
PPM1D	DNAH17	3	7	2	75	16.071428571428573	1	2.28721923061678,112.927878914729	0.0099470479682776565	0.016471083278615253	2.002305787727514	10	5	11.494252873563218	5.747126436781609	25	75
PPM1D	APC2	2	8	3	74	6.166666666666667	1	0.893101987471971,42.579434724381	0.09903399626147397	0.12391894322809563	1.00421569576282	10	5	11.494252873563218	5.747126436781609	15.384615384615385	84.61538461538461
PPM1D	ADCY9	2	8	3	74	6.166666666666667	1	0.893101987471971,42.579434724381	0.09903399626147397	0.12391894322809563	1.00421569576282	10	5	11.494252873563218	5.747126436781609	15.384615384615385	84.61538461538461
PPM1D	VPS13D	2	8	3	74	6.166666666666667	1	0.893101987471971,42.579434724381	0.09903399626147397	0.12391894322809563	1.00421569576282	10	5	11.494252873563218	5.747126436781609	15.384615384615385	84.61538461538461
PPM1D	ABCA13	2	8	3	74	6.166666666666667	1	0.893101987471971,42.579434724381	0.09903399626147397	0.12391894322809563	1.00421569576282	10	5	11.494252873563218	5.747126436781609	15.384615384615385	84.61538461538461
PPM1D	ASPM	3	7	2	75	16.071428571428573	1	2.28721923061678,112.927878914729	0.0099470479682776565	0.016471083278615253	2.002305787727514	10	5	11.494252873563218	5.747126436781609	25	75
TTN	OBSCN	5	4	4	74	23.125	1	4.41632363381864,121.088414106465	3.6307788077274424e-4	0.0018846203557059816	3.4400002081263494	9	9	10.344827586206897	10.344827586206897	38.46153846153846	61.53846153846154
TTN	MUC16	3	6	6	72	6	1	1.19105797040788,30.2252290773653	0.04761349215525588	0.06719646070298209	1.3222699645423193	9	9	10.344827586206897	10.344827586206897	20	80
TTN	DNAH5	5	4	3	75	31.25	1	5.43357957436865,179.727284128984	1.6840741985282403e-4	0.00103667884080256	3.7736387778592366	9	8	10.344827586206897	9.195402298850574	41.666666666666664	58.333333333333336
TTN	APOB	4	5	4	74	14.8	1	2.82644712564393,77.4965850281376	0.003244200702387576	0.007367675743729607	2.48889228601354	9	8	10.344827586206897	9.195402298850574	30.76923076923077	69.23076923076923
TTN	PTPN11	2	7	6	72	3.4285714285714284	1	0.579029824683826,20.3013757490559	0.19183426882580384	0.22948923760899387	0.7170738088829891	9	8	10.344827586206897	9.195402298850574	13.333333333333334	86.66666666666667
TTN	PIK3CA	3	6	5	73	7.3	1	1.39382658446397,38.2328767394647	0.03359202775673044	0.04875620142416444	1.4737637795171195	9	8	10.344827586206897	9.195402298850574	21.428571428571427	78.57142857142857
TTN	RYR1	3	6	4	74	9.25	1	1.66860850595559,51.2777561031308	0.022211592611351832	0.03342653679226781	1.65342030063547	9	7	10.344827586206897	8.045977011494253	23.076923076923077	76.92307692307692
TTN	DNAH8	3	6	4	74	9.25	1	1.66860850595559,51.2777561031308	0.022211592611351832	0.03342653679226781	1.65342030063547	9	7	10.344827586206897	8.045977011494253	23.076923076923077	76.92307692307692
TTN	TNC	4	5	3	75	20	1	3.47749092759594,115.02546184255	0.0017063040611201962	0.005066659023575889	2.767943575571654	9	7	10.344827586206897	8.045977011494253	33.333333333333336	66.66666666666667
TTN	PTEN	3	6	4	74	9.25	1	1.66860850595559,51.2777561031308	0.022211592611351832	0.03342653679226781	1.65342030063547	9	7	10.344827586206897	8.045977011494253	23.076923076923077	76.92307692307692
TTN	PDGFRA	3	6	4	74	9.25	1	1.66860850595559,51.2777561031308	0.022211592611351832	0.03342653679226781	1.65342030063547	9	7	10.344827586206897	8.045977011494253	23.076923076923077	76.92307692307692
TTN	NEB	4	5	2	76	30.4	1	4.44103159528532,208.095794900695	7.689194416810355e-4	0.0032934486575498896	3.114119158073791	9	6	10.344827586206897	6.896551724137931	36.36363636363637	63.63636363636363
TTN	RYR2	4	5	2	76	30.4	1	4.44103159528532,208.095794900695	7.689194416810355e-4	0.0032934486575498896	3.114119158073791	9	6	10.344827586206897	6.896551724137931	36.36363636363637	63.63636363636363
TTN	KIAA1109	4	5	2	76	30.4	1	4.44103159528532,208.095794900695	7.689194416810355e-4	0.0032934486575498896	3.114119158073791	9	6	10.344827586206897	6.896551724137931	36.36363636363637	63.63636363636363
TTN	LRP1	4	5	2	76	30.4	1	4.44103159528532,208.095794900695	7.689194416810355e-4	0.0032934486575498896	3.114119158073791	9	6	10.344827586206897	6.896551724137931	36.36363636363637	63.63636363636363
TTN	TRPM2	3	6	3	75	12.5	1	2.05904978858477,75.8845176383005	0.013423611804109703	0.02138351685310063	1.8721306156460935	9	6	10.344827586206897	6.896551724137931	25	75
TTN	ATM	5	4	1	77	96.25	1	8.99123822007362,1030.3433490748	1.962844653723363e-5	3.0666559819162435e-4	4.707114070598875	9	6	10.344827586206897	6.896551724137931	50	50
TTN	DNAH14	4	5	2	76	30.4	1	4.44103159528532,208.095794900695	7.689194416810355e-4	0.0032934486575498896	3.114119158073791	9	6	10.344827586206897	6.896551724137931	36.36363636363637	63.63636363636363
TTN	DNAH12	3	6	3	75	12.5	1	2.05904978858477,75.8845176383005	0.013423611804109703	0.02138351685310063	1.8721306156460935	9	6	10.344827586206897	6.896551724137931	25	75
TTN	PKHD1L1	3	6	3	75	12.5	1	2.05904978858477,75.8845176383005	0.013423611804109703	0.02138351685310063	1.8721306156460935	9	6	10.344827586206897	6.896551724137931	25	75
TTN	RERE	3	6	3	75	12.5	1	2.05904978858477,75.8845176383005	0.013423611804109703	0.02138351685310063	1.8721306156460935	9	6	10.344827586206897	6.896551724137931	25	75
TTN	HELZ2	4	5	2	76	30.4	1	4.44103159528532,208.095794900695	7.689194416810355e-4	0.0032934486575498896	3.114119158073791	9	6	10.344827586206897	6.896551724137931	36.36363636363637	63.63636363636363
TTN	MAGEL2	4	5	2	76	30.4	1	4.44103159528532,208.095794900695	7.689194416810355e-4	0.0032934486575498896	3.114119158073791	9	6	10.344827586206897	6.896551724137931	36.36363636363637	63.63636363636363
TTN	TSC2	4	5	2	76	30.4	1	4.44103159528532,208.095794900695	7.689194416810355e-4	0.0032934486575498896	3.114119158073791	9	6	10.344827586206897	6.896551724137931	36.36363636363637	63.63636363636363
TTN	ASCC3	5	4	1	77	96.25	1	8.99123822007362,1030.3433490748	1.962844653723363e-5	3.0666559819162435e-4	4.707114070598875	9	6	10.344827586206897	6.896551724137931	50	50
TTN	BCOR	1	8	5	73	1.825	1	0.188967157246924,17.6254172869197	0.49136422513512135	0.5135846209816755	0.3085964664802572	9	6	10.344827586206897	6.896551724137931	7.142857142857143	92.85714285714286
TTN	ESPL1	4	5	2	76	30.4	1	4.44103159528532,208.095794900695	7.689194416810355e-4	0.0032934486575498896	3.114119158073791	9	6	10.344827586206897	6.896551724137931	36.36363636363637	63.63636363636363
TTN	ALMS1	4	5	2	76	30.4	1	4.44103159528532,208.095794900695	7.689194416810355e-4	0.0032934486575498896	3.114119158073791	9	6	10.344827586206897	6.896551724137931	36.36363636363637	63.63636363636363
TTN	BRAF	1	8	5	73	1.825	1	0.188967157246924,17.6254172869197	0.49136422513512135	0.5135846209816755	0.3085964664802572	9	6	10.344827586206897	6.896551724137931	7.142857142857143	92.85714285714286
TTN	ACVR1	1	8	5	73	1.825	1	0.188967157246924,17.6254172869197	0.49136422513512135	0.5135846209816755	0.3085964664802572	9	6	10.344827586206897	6.896551724137931	7.142857142857143	92.85714285714286
TTN	DIAPH2	2	7	4	74	5.285714285714286	1	0.817928093089707,34.157984969884	0.11511310400219729	0.14345224049103936	0.938875235258887	9	6	10.344827586206897	6.896551724137931	15.384615384615385	84.61538461538461
TTN	PIK3R1	4	5	2	76	30.4	1	4.44103159528532,208.095794900695	7.689194416810355e-4	0.0032934486575498896	3.114119158073791	9	6	10.344827586206897	6.896551724137931	36.36363636363637	63.63636363636363
TTN	PLEC	4	5	1	77	61.6	1	5.75439246084712,659.419743407873	2.693921115851683e-4	0.0014042780284758774	3.569615125558805	9	5	10.344827586206897	5.747126436781609	40	60
TTN	SYNE1	5	4	0	78	Inf	1	9.11482036302485,Inf	3.410026728926181e-6	2.983773387810408e-4	5.467242216849247	9	5	10.344827586206897	5.747126436781609	55.55555555555556	44.44444444444444
TTN	FSIP2	3	6	2	76	19	1	2.64213256920859,136.632054048723	0.007096265622895377	0.012690402026345747	2.1489701366376197	9	5	10.344827586206897	5.747126436781609	27.272727272727273	72.72727272727273
TTN	ABCA2	4	5	1	77	61.6	1	5.75439246084712,659.419743407873	2.693921115851683e-4	0.0014042780284758774	3.569615125558805	9	5	10.344827586206897	5.747126436781609	40	60
TTN	DNAH1	3	6	2	76	19	1	2.64213256920859,136.632054048723	0.007096265622895377	0.012690402026345747	2.1489701366376197	9	5	10.344827586206897	5.747126436781609	27.272727272727273	72.72727272727273
TTN	DNAH17	4	5	1	77	61.6	1	5.75439246084712,659.419743407873	2.693921115851683e-4	0.0014042780284758774	3.569615125558805	9	5	10.344827586206897	5.747126436781609	40	60
TTN	APC2	4	5	1	77	61.6	1	5.75439246084712,659.419743407873	2.693921115851683e-4	0.0014042780284758774	3.569615125558805	9	5	10.344827586206897	5.747126436781609	40	60
TTN	ADCY9	4	5	1	77	61.6	1	5.75439246084712,659.419743407873	2.693921115851683e-4	0.0014042780284758774	3.569615125558805	9	5	10.344827586206897	5.747126436781609	40	60
TTN	VPS13D	4	5	1	77	61.6	1	5.75439246084712,659.419743407873	2.693921115851683e-4	0.0014042780284758774	3.569615125558805	9	5	10.344827586206897	5.747126436781609	40	60
TTN	ABCA13	4	5	1	77	61.6	1	5.75439246084712,659.419743407873	2.693921115851683e-4	0.0014042780284758774	3.569615125558805	9	5	10.344827586206897	5.747126436781609	40	60
TTN	ASPM	4	5	1	77	61.6	1	5.75439246084712,659.419743407873	2.693921115851683e-4	0.0014042780284758774	3.569615125558805	9	5	10.344827586206897	5.747126436781609	40	60
OBSCN	MUC16	3	6	6	72	6	1	1.19105797040788,30.2252290773653	0.04761349215525588	0.06719646070298209	1.3222699645423193	9	9	10.344827586206897	10.344827586206897	20	80
OBSCN	DNAH5	3	6	5	73	7.3	1	1.39382658446397,38.2328767394647	0.03359202775673044	0.04875620142416444	1.4737637795171195	9	8	10.344827586206897	9.195402298850574	21.428571428571427	78.57142857142857
OBSCN	APOB	5	4	3	75	31.25	1	5.43357957436865,179.727284128984	1.6840741985282403e-4	0.00103667884080256	3.7736387778592366	9	8	10.344827586206897	9.195402298850574	41.666666666666664	58.333333333333336
OBSCN	PTPN11	3	6	5	73	7.3	1	1.39382658446397,38.2328767394647	0.03359202775673044	0.04875620142416444	1.4737637795171195	9	8	10.344827586206897	9.195402298850574	21.428571428571427	78.57142857142857
OBSCN	PIK3CA	2	7	6	72	3.4285714285714284	1	0.579029824683826,20.3013757490559	0.19183426882580384	0.22948923760899387	0.7170738088829891	9	8	10.344827586206897	9.195402298850574	13.333333333333334	86.66666666666667
OBSCN	RYR1	3	6	4	74	9.25	1	1.66860850595559,51.2777561031308	0.022211592611351832	0.03342653679226781	1.65342030063547	9	7	10.344827586206897	8.045977011494253	23.076923076923077	76.92307692307692
OBSCN	DNAH8	3	6	4	74	9.25	1	1.66860850595559,51.2777561031308	0.022211592611351832	0.03342653679226781	1.65342030063547	9	7	10.344827586206897	8.045977011494253	23.076923076923077	76.92307692307692
OBSCN	TNC	4	5	3	75	20	1	3.47749092759594,115.02546184255	0.0017063040611201962	0.005066659023575889	2.767943575571654	9	7	10.344827586206897	8.045977011494253	33.333333333333336	66.66666666666667
OBSCN	PTEN	3	6	4	74	9.25	1	1.66860850595559,51.2777561031308	0.022211592611351832	0.03342653679226781	1.65342030063547	9	7	10.344827586206897	8.045977011494253	23.076923076923077	76.92307692307692
OBSCN	PDGFRA	6	3	1	77	154	1	13.8195364525022,1716.12123760533	1.1274343114606852e-6	1.7263837894241743e-4	5.94790875233356	9	7	10.344827586206897	8.045977011494253	60	40
OBSCN	NEB	5	4	1	77	96.25	1	8.99123822007362,1030.3433490748	1.962844653723363e-5	3.0666559819162435e-4	4.707114070598875	9	6	10.344827586206897	6.896551724137931	50	50
OBSCN	RYR2	4	5	2	76	30.4	1	4.44103159528532,208.095794900695	7.689194416810355e-4	0.0032934486575498896	3.114119158073791	9	6	10.344827586206897	6.896551724137931	36.36363636363637	63.63636363636363
OBSCN	KIAA1109	4	5	2	76	30.4	1	4.44103159528532,208.095794900695	7.689194416810355e-4	0.0032934486575498896	3.114119158073791	9	6	10.344827586206897	6.896551724137931	36.36363636363637	63.63636363636363
OBSCN	LRP1	4	5	2	76	30.4	1	4.44103159528532,208.095794900695	7.689194416810355e-4	0.0032934486575498896	3.114119158073791	9	6	10.344827586206897	6.896551724137931	36.36363636363637	63.63636363636363
OBSCN	TRPM2	3	6	3	75	12.5	1	2.05904978858477,75.8845176383005	0.013423611804109703	0.02138351685310063	1.8721306156460935	9	6	10.344827586206897	6.896551724137931	25	75
OBSCN	ATM	4	5	2	76	30.4	1	4.44103159528532,208.095794900695	7.689194416810355e-4	0.0032934486575498896	3.114119158073791	9	6	10.344827586206897	6.896551724137931	36.36363636363637	63.63636363636363
OBSCN	DNAH14	4	5	2	76	30.4	1	4.44103159528532,208.095794900695	7.689194416810355e-4	0.0032934486575498896	3.114119158073791	9	6	10.344827586206897	6.896551724137931	36.36363636363637	63.63636363636363
OBSCN	DNAH12	3	6	3	75	12.5	1	2.05904978858477,75.8845176383005	0.013423611804109703	0.02138351685310063	1.8721306156460935	9	6	10.344827586206897	6.896551724137931	25	75
OBSCN	PKHD1L1	3	6	3	75	12.5	1	2.05904978858477,75.8845176383005	0.013423611804109703	0.02138351685310063	1.8721306156460935	9	6	10.344827586206897	6.896551724137931	25	75
OBSCN	RERE	5	4	1	77	96.25	1	8.99123822007362,1030.3433490748	1.962844653723363e-5	3.0666559819162435e-4	4.707114070598875	9	6	10.344827586206897	6.896551724137931	50	50
OBSCN	HELZ2	5	4	1	77	96.25	1	8.99123822007362,1030.3433490748	1.962844653723363e-5	3.0666559819162435e-4	4.707114070598875	9	6	10.344827586206897	6.896551724137931	50	50
OBSCN	MAGEL2	4	5	2	76	30.4	1	4.44103159528532,208.095794900695	7.689194416810355e-4	0.0032934486575498896	3.114119158073791	9	6	10.344827586206897	6.896551724137931	36.36363636363637	63.63636363636363
OBSCN	TSC2	4	5	2	76	30.4	1	4.44103159528532,208.095794900695	7.689194416810355e-4	0.0032934486575498896	3.114119158073791	9	6	10.344827586206897	6.896551724137931	36.36363636363637	63.63636363636363
OBSCN	ASCC3	5	4	1	77	96.25	1	8.99123822007362,1030.3433490748	1.962844653723363e-5	3.0666559819162435e-4	4.707114070598875	9	6	10.344827586206897	6.896551724137931	50	50
OBSCN	BCOR	1	8	5	73	1.825	1	0.188967157246924,17.6254172869197	0.49136422513512135	0.5135846209816755	0.3085964664802572	9	6	10.344827586206897	6.896551724137931	7.142857142857143	92.85714285714286
OBSCN	ESPL1	5	4	1	77	96.25	1	8.99123822007362,1030.3433490748	1.962844653723363e-5	3.0666559819162435e-4	4.707114070598875	9	6	10.344827586206897	6.896551724137931	50	50
OBSCN	ALMS1	5	4	1	77	96.25	1	8.99123822007362,1030.3433490748	1.962844653723363e-5	3.0666559819162435e-4	4.707114070598875	9	6	10.344827586206897	6.896551724137931	50	50
OBSCN	BRAF	1	8	5	73	1.825	1	0.188967157246924,17.6254172869197	0.49136422513512135	0.5135846209816755	0.3085964664802572	9	6	10.344827586206897	6.896551724137931	7.142857142857143	92.85714285714286
OBSCN	ACVR1	1	8	5	73	1.825	1	0.188967157246924,17.6254172869197	0.49136422513512135	0.5135846209816755	0.3085964664802572	9	6	10.344827586206897	6.896551724137931	7.142857142857143	92.85714285714286
OBSCN	DIAPH2	3	6	3	75	12.5	1	2.05904978858477,75.8845176383005	0.013423611804109703	0.02138351685310063	1.8721306156460935	9	6	10.344827586206897	6.896551724137931	25	75
OBSCN	PIK3R1	4	5	2	76	30.4	1	4.44103159528532,208.095794900695	7.689194416810355e-4	0.0032934486575498896	3.114119158073791	9	6	10.344827586206897	6.896551724137931	36.36363636363637	63.63636363636363
OBSCN	PLEC	4	5	1	77	61.6	1	5.75439246084712,659.419743407873	2.693921115851683e-4	0.0014042780284758774	3.569615125558805	9	5	10.344827586206897	5.747126436781609	40	60
OBSCN	SYNE1	5	4	0	78	Inf	1	9.11482036302485,Inf	3.410026728926181e-6	2.983773387810408e-4	5.467242216849247	9	5	10.344827586206897	5.747126436781609	55.55555555555556	44.44444444444444
OBSCN	FSIP2	4	5	1	77	61.6	1	5.75439246084712,659.419743407873	2.693921115851683e-4	0.0014042780284758774	3.569615125558805	9	5	10.344827586206897	5.747126436781609	40	60
OBSCN	ABCA2	4	5	1	77	61.6	1	5.75439246084712,659.419743407873	2.693921115851683e-4	0.0014042780284758774	3.569615125558805	9	5	10.344827586206897	5.747126436781609	40	60
OBSCN	DNAH1	3	6	2	76	19	1	2.64213256920859,136.632054048723	0.007096265622895377	0.012690402026345747	2.1489701366376197	9	5	10.344827586206897	5.747126436781609	27.272727272727273	72.72727272727273
OBSCN	DNAH17	4	5	1	77	61.6	1	5.75439246084712,659.419743407873	2.693921115851683e-4	0.0014042780284758774	3.569615125558805	9	5	10.344827586206897	5.747126436781609	40	60
OBSCN	APC2	5	4	0	78	Inf	1	9.11482036302485,Inf	3.410026728926181e-6	2.983773387810408e-4	5.467242216849247	9	5	10.344827586206897	5.747126436781609	55.55555555555556	44.44444444444444
OBSCN	ADCY9	4	5	1	77	61.6	1	5.75439246084712,659.419743407873	2.693921115851683e-4	0.0014042780284758774	3.569615125558805	9	5	10.344827586206897	5.747126436781609	40	60
OBSCN	VPS13D	4	5	1	77	61.6	1	5.75439246084712,659.419743407873	2.693921115851683e-4	0.0014042780284758774	3.569615125558805	9	5	10.344827586206897	5.747126436781609	40	60
OBSCN	ABCA13	4	5	1	77	61.6	1	5.75439246084712,659.419743407873	2.693921115851683e-4	0.0014042780284758774	3.569615125558805	9	5	10.344827586206897	5.747126436781609	40	60
OBSCN	ASPM	4	5	1	77	61.6	1	5.75439246084712,659.419743407873	2.693921115851683e-4	0.0014042780284758774	3.569615125558805	9	5	10.344827586206897	5.747126436781609	40	60
MUC16	DNAH5	3	6	5	73	7.3	1	1.39382658446397,38.2328767394647	0.03359202775673044	0.04875620142416444	1.4737637795171195	9	8	10.344827586206897	9.195402298850574	21.428571428571427	78.57142857142857
MUC16	APOB	3	6	5	73	7.3	1	1.39382658446397,38.2328767394647	0.03359202775673044	0.04875620142416444	1.4737637795171195	9	8	10.344827586206897	9.195402298850574	21.428571428571427	78.57142857142857
MUC16	PTPN11	2	7	6	72	3.4285714285714284	1	0.579029824683826,20.3013757490559	0.19183426882580384	0.22948923760899387	0.7170738088829891	9	8	10.344827586206897	9.195402298850574	13.333333333333334	86.66666666666667
MUC16	PIK3CA	2	7	6	72	3.4285714285714284	1	0.579029824683826,20.3013757490559	0.19183426882580384	0.22948923760899387	0.7170738088829891	9	8	10.344827586206897	9.195402298850574	13.333333333333334	86.66666666666667
MUC16	RYR1	4	5	3	75	20	1	3.47749092759594,115.02546184255	0.0017063040611201962	0.005066659023575889	2.767943575571654	9	7	10.344827586206897	8.045977011494253	33.333333333333336	66.66666666666667
MUC16	DNAH8	3	6	4	74	9.25	1	1.66860850595559,51.2777561031308	0.022211592611351832	0.03342653679226781	1.65342030063547	9	7	10.344827586206897	8.045977011494253	23.076923076923077	76.92307692307692
MUC16	TNC	4	5	3	75	20	1	3.47749092759594,115.02546184255	0.0017063040611201962	0.005066659023575889	2.767943575571654	9	7	10.344827586206897	8.045977011494253	33.333333333333336	66.66666666666667
MUC16	PTEN	3	6	4	74	9.25	1	1.66860850595559,51.2777561031308	0.022211592611351832	0.03342653679226781	1.65342030063547	9	7	10.344827586206897	8.045977011494253	23.076923076923077	76.92307692307692
MUC16	PDGFRA	3	6	4	74	9.25	1	1.66860850595559,51.2777561031308	0.022211592611351832	0.03342653679226781	1.65342030063547	9	7	10.344827586206897	8.045977011494253	23.076923076923077	76.92307692307692
MUC16	NEB	3	6	3	75	12.5	1	2.05904978858477,75.8845176383005	0.013423611804109703	0.02138351685310063	1.8721306156460935	9	6	10.344827586206897	6.896551724137931	25	75
MUC16	RYR2	4	5	2	76	30.4	1	4.44103159528532,208.095794900695	7.689194416810355e-4	0.0032934486575498896	3.114119158073791	9	6	10.344827586206897	6.896551724137931	36.36363636363637	63.63636363636363
MUC16	KIAA1109	3	6	3	75	12.5	1	2.05904978858477,75.8845176383005	0.013423611804109703	0.02138351685310063	1.8721306156460935	9	6	10.344827586206897	6.896551724137931	25	75
MUC16	LRP1	4	5	2	76	30.4	1	4.44103159528532,208.095794900695	7.689194416810355e-4	0.0032934486575498896	3.114119158073791	9	6	10.344827586206897	6.896551724137931	36.36363636363637	63.63636363636363
MUC16	TRPM2	4	5	2	76	30.4	1	4.44103159528532,208.095794900695	7.689194416810355e-4	0.0032934486575498896	3.114119158073791	9	6	10.344827586206897	6.896551724137931	36.36363636363637	63.63636363636363
MUC16	ATM	4	5	2	76	30.4	1	4.44103159528532,208.095794900695	7.689194416810355e-4	0.0032934486575498896	3.114119158073791	9	6	10.344827586206897	6.896551724137931	36.36363636363637	63.63636363636363
MUC16	DNAH14	4	5	2	76	30.4	1	4.44103159528532,208.095794900695	7.689194416810355e-4	0.0032934486575498896	3.114119158073791	9	6	10.344827586206897	6.896551724137931	36.36363636363637	63.63636363636363
MUC16	DNAH12	4	5	2	76	30.4	1	4.44103159528532,208.095794900695	7.689194416810355e-4	0.0032934486575498896	3.114119158073791	9	6	10.344827586206897	6.896551724137931	36.36363636363637	63.63636363636363
MUC16	PKHD1L1	3	6	3	75	12.5	1	2.05904978858477,75.8845176383005	0.013423611804109703	0.02138351685310063	1.8721306156460935	9	6	10.344827586206897	6.896551724137931	25	75
MUC16	RERE	3	6	3	75	12.5	1	2.05904978858477,75.8845176383005	0.013423611804109703	0.02138351685310063	1.8721306156460935	9	6	10.344827586206897	6.896551724137931	25	75
MUC16	HELZ2	3	6	3	75	12.5	1	2.05904978858477,75.8845176383005	0.013423611804109703	0.02138351685310063	1.8721306156460935	9	6	10.344827586206897	6.896551724137931	25	75
MUC16	MAGEL2	3	6	3	75	12.5	1	2.05904978858477,75.8845176383005	0.013423611804109703	0.02138351685310063	1.8721306156460935	9	6	10.344827586206897	6.896551724137931	25	75
MUC16	TSC2	3	6	3	75	12.5	1	2.05904978858477,75.8845176383005	0.013423611804109703	0.02138351685310063	1.8721306156460935	9	6	10.344827586206897	6.896551724137931	25	75
MUC16	ASCC3	3	6	3	75	12.5	1	2.05904978858477,75.8845176383005	0.013423611804109703	0.02138351685310063	1.8721306156460935	9	6	10.344827586206897	6.896551724137931	25	75
MUC16	BCOR	2	7	4	74	5.285714285714286	1	0.817928093089707,34.157984969884	0.11511310400219729	0.14345224049103936	0.938875235258887	9	6	10.344827586206897	6.896551724137931	15.384615384615385	84.61538461538461
MUC16	ESPL1	3	6	3	75	12.5	1	2.05904978858477,75.8845176383005	0.013423611804109703	0.02138351685310063	1.8721306156460935	9	6	10.344827586206897	6.896551724137931	25	75
MUC16	ALMS1	3	6	3	75	12.5	1	2.05904978858477,75.8845176383005	0.013423611804109703	0.02138351685310063	1.8721306156460935	9	6	10.344827586206897	6.896551724137931	25	75
MUC16	BRAF	1	8	5	73	1.825	1	0.188967157246924,17.6254172869197	0.49136422513512135	0.5135846209816755	0.3085964664802572	9	6	10.344827586206897	6.896551724137931	7.142857142857143	92.85714285714286
