"DiseaseX"	"DiseaseY"	"diff"	"lwr"	"upr"	"p.adj"	"F_Value"	"AOV_P"	"Pathway"	"ClinVar"
"Ependymoma"	"Medulloblastoma"	-0.616360044013707	-0.788263543907667	-0.444456544119748	0	13.8022883405595	2.26459425192352e-61	"HALLMARK_NOTCH_SIGNALING"	"short_histology"
"Ganglioglioma"	"Medulloblastoma"	-0.498626969717129	-0.711397171367404	-0.285856768066854	0	13.8022883405595	2.26459425192352e-61	"HALLMARK_NOTCH_SIGNALING"	"short_histology"
"HGAT"	"Germinoma"	0.582479665969772	0.0136063026021482	1.1513530293374	0.0363407488836822	13.8022883405595	2.26459425192352e-61	"HALLMARK_NOTCH_SIGNALING"	"short_histology"
"LGAT"	"Germinoma"	0.657593749859311	0.0936936813396582	1.22149381837896	0.0042361453657096	13.8022883405595	2.26459425192352e-61	"HALLMARK_NOTCH_SIGNALING"	"short_histology"
"Meningioma"	"Germinoma"	0.650737574319612	0.0460342781287032	1.25544087051052	0.0173250760439093	13.8022883405595	2.26459425192352e-61	"HALLMARK_NOTCH_SIGNALING"	"short_histology"
"Neurofibroma"	"Germinoma"	0.646784460518528	0.0253735088112919	1.26819541222576	0.0287734441354111	13.8022883405595	2.26459425192352e-61	"HALLMARK_NOTCH_SIGNALING"	"short_histology"
"HGAT"	"Medulloblastoma"	-0.564622395308022	-0.721171732390341	-0.408073058225703	0	13.8022883405595	2.26459425192352e-61	"HALLMARK_NOTCH_SIGNALING"	"short_histology"
"LGAT"	"Medulloblastoma"	-0.639736479197561	-0.777119442727217	-0.502353515667906	0	13.8022883405595	2.26459425192352e-61	"HALLMARK_NOTCH_SIGNALING"	"short_histology"
"Meningioma"	"Medulloblastoma"	0.632880303657862	0.374894126090398	0.890866481225326	0	13.8022883405595	2.26459425192352e-61	"HALLMARK_NOTCH_SIGNALING"	"short_histology"
"MPNST"	"Medulloblastoma"	0.793787886785228	0.159243158977907	1.42833261459255	0.000979895171625222	13.8022883405595	2.26459425192352e-61	"HALLMARK_NOTCH_SIGNALING"	"short_histology"
"Neurofibroma"	"Medulloblastoma"	0.628927189856779	0.333897763708446	0.923956616005111	4.97046848124683e-13	13.8022883405595	2.26459425192352e-61	"HALLMARK_NOTCH_SIGNALING"	"short_histology"
"Other"	"Medulloblastoma"	0.456729255994061	0.2087060400257	0.704752471962421	1.86853832406797e-09	13.8022883405595	2.26459425192352e-61	"HALLMARK_NOTCH_SIGNALING"	"short_histology"
"Schwannoma"	"Medulloblastoma"	0.570002419789419	0.262010219056224	0.877994620522615	1.46634848707805e-09	13.8022883405595	2.26459425192352e-61	"HALLMARK_NOTCH_SIGNALING"	"short_histology"
"LGAT"	"ATRT"	0.403076146823744	0.153124470832584	0.653027822814903	5.40658368852753e-07	10.5016302159409	9.01469971259607e-46	"HALLMARK_ADIPOGENESIS"	"short_histology"
"Meningioma"	"ATRT"	0.367686043566578	0.0303831816095829	0.704988905523573	0.0140752945153979	10.5016302159409	9.01469971259607e-46	"HALLMARK_ADIPOGENESIS"	"short_histology"
"Schwannoma"	"ATRT"	0.413463941686003	0.0336995344690393	0.793228348902968	0.0143612296354986	10.5016302159409	9.01469971259607e-46	"HALLMARK_ADIPOGENESIS"	"short_histology"
"Choroid plexus tumor"	"Medulloblastoma"	-0.38060050448533	-0.715918352812428	-0.0452826561582328	0.00701578389327628	10.5016302159409	9.01469971259607e-46	"HALLMARK_ADIPOGENESIS"	"short_histology"
"LGAT"	"CNS EFT"	0.490461337391897	0.0254209905165285	0.955501684267266	0.023660972921878	10.5016302159409	9.01469971259607e-46	"HALLMARK_ADIPOGENESIS"	"short_histology"
"Craniopharyngioma"	"CNS Embryonal tumor"	0.397566506433386	0.00839227473234516	0.786740738134427	0.0375217830192229	10.5016302159409	9.01469971259607e-46	"HALLMARK_ADIPOGENESIS"	"short_histology"
"Ganglioglioma"	"CNS Embryonal tumor"	0.386535947635702	0.0126294402508969	0.760442455020508	0.0317412858466588	10.5016302159409	9.01469971259607e-46	"HALLMARK_ADIPOGENESIS"	"short_histology"
"LGAT"	"CNS Embryonal tumor"	0.527208910930308	0.19343059074843	0.860987231112185	1.16010655082377e-06	10.5016302159409	9.01469971259607e-46	"HALLMARK_ADIPOGENESIS"	"short_histology"
"Meningioma"	"CNS Embryonal tumor"	0.491818807673142	0.0884512985985687	0.895186316747715	0.00171802356416917	10.5016302159409	9.01469971259607e-46	"HALLMARK_ADIPOGENESIS"	"short_histology"
"Schwannoma"	"CNS Embryonal tumor"	0.537596705792567	0.0981048040679754	0.97708860751716	0.00160359213222305	10.5016302159409	9.01469971259607e-46	"HALLMARK_ADIPOGENESIS"	"short_histology"
"LGAT"	"CNS ganglioneuroblastoma"	0.756809303883405	0.00462733462083131	1.50899127314598	0.0461186384801259	10.5016302159409	9.01469971259607e-46	"HALLMARK_ADIPOGENESIS"	"short_histology"
"Craniopharyngioma"	"Medulloblastoma"	-0.449925683767373	-0.69559506069311	-0.204256306841636	2.43020070733735e-09	10.5016302159409	9.01469971259607e-46	"HALLMARK_ADIPOGENESIS"	"short_histology"
"DNET"	"Medulloblastoma"	-0.323135923600938	-0.602916728322156	-0.043355118879721	0.00508984734300733	10.5016302159409	9.01469971259607e-46	"HALLMARK_ADIPOGENESIS"	"short_histology"
"Dysplasia"	"Medulloblastoma"	-0.393510647376772	-0.747906299648742	-0.0391149951048029	0.0103309478811128	10.5016302159409	9.01469971259607e-46	"HALLMARK_ADIPOGENESIS"	"short_histology"
"LGAT"	"Ependymoma"	0.226761644464788	0.0699403973823769	0.383582891547199	2.16992180787079e-05	10.5016302159409	9.01469971259607e-46	"HALLMARK_ADIPOGENESIS"	"short_histology"
"Ependymoma"	"Medulloblastoma"	-0.352806443799506	-0.53110650282666	-0.174506384772352	4.53912463171946e-11	10.5016302159409	9.01469971259607e-46	"HALLMARK_ADIPOGENESIS"	"short_histology"
"Ganglioglioma"	"Medulloblastoma"	-0.438895124969689	-0.65958254283416	-0.218207707105218	3.42289530053108e-11	10.5016302159409	9.01469971259607e-46	"HALLMARK_ADIPOGENESIS"	"short_histology"
"LGAT"	"Germinoma"	0.675173199982147	0.0902903118240164	1.26005608814028	0.00513882379815023	10.5016302159409	9.01469971259607e-46	"HALLMARK_ADIPOGENESIS"	"short_histology"
"Meningioma"	"Germinoma"	0.639783096724982	0.0125786856963386	1.26698750775362	0.0382966358851347	10.5016302159409	9.01469971259607e-46	"HALLMARK_ADIPOGENESIS"	"short_histology"
"Schwannoma"	"Germinoma"	0.685560994844407	0.0345362967581829	1.33658569293063	0.0242127866006243	10.5016302159409	9.01469971259607e-46	"HALLMARK_ADIPOGENESIS"	"short_histology"
"LGAT"	"HGAT"	0.301019941381094	0.162573229993991	0.439466652768197	6.85007606193722e-14	10.5016302159409	9.01469971259607e-46	"HALLMARK_ADIPOGENESIS"	"short_histology"
"HGAT"	"Medulloblastoma"	-0.2785481468832	-0.440922712029677	-0.116173581736722	4.59976695621478e-08	10.5016302159409	9.01469971259607e-46	"HALLMARK_ADIPOGENESIS"	"short_histology"
"Meningioma"	"HGAT"	0.265629838123928	0.00017763480383165	0.531082041444025	0.0495645684067548	10.5016302159409	9.01469971259607e-46	"HALLMARK_ADIPOGENESIS"	"short_histology"
"LGAT"	"Medulloblastoma"	-0.579568088264294	-0.722063095764276	-0.437073080764312	0	10.5016302159409	9.01469971259607e-46	"HALLMARK_ADIPOGENESIS"	"short_histology"
"LGAT"	"Neurofibroma"	-0.396961196548573	-0.690972414467008	-0.102949978630138	0.000151790047068778	10.5016302159409	9.01469971259607e-46	"HALLMARK_ADIPOGENESIS"	"short_histology"
"LGAT"	"Other"	-0.246031545621988	-0.488890946148655	-0.00317214509532168	0.0420729755447915	10.5016302159409	9.01469971259607e-46	"HALLMARK_ADIPOGENESIS"	"short_histology"
"LGAT"	"Teratoma"	-0.503524457776984	-0.968564804652353	-0.0384841109016148	0.0157047704151326	10.5016302159409	9.01469971259607e-46	"HALLMARK_ADIPOGENESIS"	"short_histology"
"Meningioma"	"Medulloblastoma"	0.544177985007128	0.276592096896395	0.811763873117862	9.52982137647496e-12	10.5016302159409	9.01469971259607e-46	"HALLMARK_ADIPOGENESIS"	"short_histology"
"Other"	"Medulloblastoma"	0.333536542642306	0.076284339664808	0.590788745619804	0.000424167273525899	10.5016302159409	9.01469971259607e-46	"HALLMARK_ADIPOGENESIS"	"short_histology"
"Schwannoma"	"Medulloblastoma"	0.589955883126554	0.270503239029682	0.909408527223426	1.62617419530164e-09	10.5016302159409	9.01469971259607e-46	"HALLMARK_ADIPOGENESIS"	"short_histology"
"Craniopharyngioma"	"ATRT"	0.494809109173625	0.248253176815604	0.741365041531647	2.04997130381912e-11	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Ganglioglioma"	"ATRT"	0.262642239344171	0.0305175038982746	0.494766974790067	0.00742568830827151	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"LGAT"	"ATRT"	0.282900719165007	0.0904330561563702	0.475368382173644	1.30904958908218e-05	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"ATRT"	"Medulloblastoma"	-0.257934115454746	-0.461186953191019	-0.0546812777184741	0.000705906733445394	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Meningioma"	"ATRT"	0.398683559767453	0.138953780762955	0.658413338771951	3.16568571478992e-06	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Neurofibroma"	"ATRT"	0.337166189476957	0.053393772119905	0.620938606834009	0.00293293037721043	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Other"	"ATRT"	0.265664731248862	0.0122011337274692	0.519128328770254	0.0259623952646783	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Teratoma"	"ATRT"	0.420864403204885	0.0240005506906785	0.817728255719093	0.0217671405487548	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Craniopharyngioma"	"Central neurocytoma"	0.66489086895054	0.0655473792007006	1.26423435870038	0.0104925394734575	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"CIC"	"CNS EFT"	-0.474321864494711	-0.947414977098812	-0.00122875189061056	0.048328215494437	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Chordoma"	"CNS Embryonal tumor"	-0.421310592049464	-0.823362427535241	-0.0192587565636878	0.0260493961486225	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Chordoma"	"Medulloblastoma"	-0.519231464801465	-0.847298366223821	-0.19116456337911	1.07869445009623e-06	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Craniopharyngioma"	"Choroid plexus tumor"	0.33479059176273	0.0412841818996157	0.628297001625844	0.00641384089934061	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Choroid plexus tumor"	"Medulloblastoma"	-0.417952632865642	-0.67615391267976	-0.159751353051524	4.69032137129233e-07	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Craniopharyngioma"	"CNS EFT"	0.707833624321618	0.317994465882739	1.0976727827605	3.65664953871914e-09	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Ganglioglioma"	"CNS EFT"	0.475666754492164	0.0947906138936385	0.856542895090689	0.0010172554444734	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"LGAT"	"CNS EFT"	0.495925234313	0.137835101838777	0.854015366787222	7.61467521753767e-05	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Meningioma"	"CNS EFT"	0.611708074915446	0.213406305181585	1.01000984464931	3.11005368636152e-06	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Neurofibroma"	"CNS EFT"	0.55019070462495	0.135809809162737	0.964571600087162	0.000234521079130245	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Other"	"CNS EFT"	0.478689246396854	0.0844449858934367	0.872933506900272	0.00187715456520288	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Schwannoma"	"CNS EFT"	0.457109452101501	0.036755190611608	0.877463713591393	0.0146437776987099	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Teratoma"	"CNS EFT"	0.633888918352878	0.135204991297054	1.1325728454087	0.000679365850804081	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Craniopharyngioma"	"CNS Embryonal tumor"	0.654822351876371	0.355150607001451	0.95449409675129	1.32116539930394e-14	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Ependymoma"	"CNS Embryonal tumor"	0.271062175906767	0.0011222341479305	0.541002117665603	0.0473474363254186	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Ganglioglioma"	"CNS Embryonal tumor"	0.422655482046916	0.134740182520697	0.710570781573136	1.36247046904625e-05	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"LGAT"	"CNS Embryonal tumor"	0.442913961867753	0.185898148736631	0.699929774998875	3.79187039545315e-08	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Meningioma"	"CNS Embryonal tumor"	0.558696802470199	0.248095957337461	0.869297647602936	5.66034030757834e-09	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Neurofibroma"	"CNS Embryonal tumor"	0.497179432179703	0.166210986934373	0.828147877425032	6.51780000782143e-06	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Other"	"CNS Embryonal tumor"	0.425677973951607	0.120297682898088	0.731058265005126	6.34906302892091e-05	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Schwannoma"	"CNS Embryonal tumor"	0.404098179656253	0.0656808479831277	0.742515511329379	0.00265250714188603	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Teratoma"	"CNS Embryonal tumor"	0.580877645907631	0.149004696618302	1.01275059519696	0.000167818508766904	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Craniopharyngioma"	"CNS ganglioneuroblastoma"	0.710899450349781	0.111555960599942	1.31024294009962	0.00303506355298022	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Meningioma"	"CNS ganglioneuroblastoma"	0.614773900943609	0.00989180579918558	1.21965599608803	0.0402569124745663	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Craniopharyngioma"	"DNET"	-0.341409523095678	-0.598102086428242	-0.0847169597631137	0.00022440038117344	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Craniopharyngioma"	"Dysplasia"	-0.332081402164914	-0.638590644540152	-0.0255721597896756	0.0155474781701341	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Craniopharyngioma"	"Ependymoma"	-0.383760175969604	-0.57953529512736	-0.187985056811848	7.60442819824902e-11	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Craniopharyngioma"	"Ganglioglioma"	-0.232166869829454	-0.452065812131918	-0.0122679275269902	0.02328328004099	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Craniopharyngioma"	"Germinoma"	-0.720867901406741	-1.19687238372122	-0.244863419092258	4.98901737788771e-06	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Craniopharyngioma"	"HGAT"	-0.440155720894617	-0.627535036304286	-0.252776405484948	0	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Craniopharyngioma"	"LGAT"	-0.211908390008618	-0.38943994586256	-0.0343768341546758	0.00267263869760737	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Craniopharyngioma"	"Medulloblastoma"	-0.752743224628372	-0.941913433878567	-0.563573015378177	0	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Craniopharyngioma"	"Pineoblastoma"	-0.648611909014611	-1.12461639132909	-0.172607426700128	0.000118785263293009	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"DNET"	"Medulloblastoma"	-0.411333701532694	-0.626770375145049	-0.195897027920338	3.06799252669521e-10	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Dysplasia"	"Medulloblastoma"	-0.420661822463458	-0.693553383213065	-0.147770261713851	2.73845939346984e-06	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"LGAT"	"Ependymoma"	0.171851785960986	0.0510963686733687	0.292607203248603	3.49294849482096e-05	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Ependymoma"	"Medulloblastoma"	-0.368983048658768	-0.506277569846424	-0.231688527471112	0	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Meningioma"	"Ependymoma"	0.287634626563432	0.0755081840768203	0.499761069050043	0.000135454371558041	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Ganglioglioma"	"Germinoma"	-0.488701031577287	-0.957393182363251	-0.0200088807913227	0.0280336821341107	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Ganglioglioma"	"HGAT"	-0.207988851065163	-0.375926556385588	-0.0400511457447368	0.00122476753699396	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Ganglioglioma"	"Medulloblastoma"	-0.520576354798917	-0.690509968579877	-0.350642741017957	0	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"LGAT"	"Germinoma"	0.508959511398123	0.0585882859556534	0.959330736840593	0.0075899793528269	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Meningioma"	"Germinoma"	0.624742352000569	0.141782728942625	1.10770197505851	0.000448370177183466	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Neurofibroma"	"Germinoma"	0.563224981710073	0.0669214211191677	1.05952854230098	0.00703863967875284	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Other"	"Germinoma"	0.491723523481978	0.012104680366914	0.971342366597041	0.0356927117155911	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Teratoma"	"Germinoma"	0.646923195438001	0.07833603691702	1.21551035395898	0.00671694643950738	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"LGAT"	"HGAT"	0.228247330885999	0.121640664272371	0.334853997499627	3.63487018262276e-13	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"HGAT"	"Medulloblastoma"	-0.312587503733755	-0.437619084185696	-0.187555923281813	0	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Meningioma"	"HGAT"	0.344030171488445	0.139626800273124	0.548433542703766	1.01391898876813e-07	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Neurofibroma"	"HGAT"	0.282512801197949	0.0483163774098649	0.516709224986033	0.0021515732577585	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Other"	"HGAT"	0.211011342969853	0.014631671590789	0.407391014348918	0.017743478958656	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Teratoma"	"HGAT"	0.366211014925877	0.00313788524690861	0.729284144604846	0.044623043544503	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"LGAT"	"Medulloblastoma"	-0.540834834619754	-0.650558768156769	-0.431110901082738	0	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Meningioma"	"Medulloblastoma"	0.656617675222199	0.450571325124571	0.862664025319828	0	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"MPNST"	"Medulloblastoma"	0.56949475541393	0.0627016149008044	1.07628789592706	0.00839140516709236	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Neurofibroma"	"Medulloblastoma"	0.595100304931704	0.359468547438164	0.830732062425243	0	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Other"	"Medulloblastoma"	0.523598846703608	0.325509635600843	0.721688057806372	0	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Schwannoma"	"Medulloblastoma"	0.502019052408254	0.256034289123733	0.748003815692776	7.75457476009933e-12	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Teratoma"	"Medulloblastoma"	0.678798518659632	0.314797889924945	1.04279914739432	1.00971508931735e-09	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Meningioma"	"Pineoblastoma"	-0.552486359608438	-1.03544598266638	-0.0695267365504947	0.00608261528235232	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Teratoma"	"Pineoblastoma"	0.574667203045871	0.00608004452488919	1.14325436156685	0.0434234471805911	17.738786096806	9.45320822835075e-79	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"short_histology"
"Adenoma"	"Medulloblastoma"	-0.639134425765127	-1.22053265743466	-0.0577361940955918	0.0122411332784198	14.5289656683697	1.1159558905832e-64	"HALLMARK_ESTROGEN_RESPONSE_LATE"	"short_histology"
"Craniopharyngioma"	"ATRT"	0.436171667844647	0.190237237861337	0.682106097827957	1.07772086810343e-08	14.5289656683697	1.1159558905832e-64	"HALLMARK_ESTROGEN_RESPONSE_LATE"	"short_histology"
"ATRT"	"Medulloblastoma"	-0.300401498842764	-0.503141989866824	-0.0976610078187039	1.01570211441526e-05	14.5289656683697	1.1159558905832e-64	"HALLMARK_ESTROGEN_RESPONSE_LATE"	"short_histology"
"Craniopharyngioma"	"Central neurocytoma"	0.618116452352043	0.020283749215956	1.21594915548813	0.0316746796588779	14.5289656683697	1.1159558905832e-64	"HALLMARK_ESTROGEN_RESPONSE_LATE"	"short_histology"
"CIC"	"CNS EFT"	-0.479700025580617	-0.95160059542117	-0.00779945574006385	0.0401625913481225	14.5289656683697	1.1159558905832e-64	"HALLMARK_ESTROGEN_RESPONSE_LATE"	"short_histology"
"Chordoma"	"CNS Embryonal tumor"	-0.470631057878346	-0.871669426893769	-0.0695926888629234	0.0037485033878929	14.5289656683697	1.1159558905832e-64	"HALLMARK_ESTROGEN_RESPONSE_LATE"	"short_histology"
"Chordoma"	"Medulloblastoma"	-0.590461204552251	-0.917701135979002	-0.263221273125499	4.90042106893185e-09	14.5289656683697	1.1159558905832e-64	"HALLMARK_ESTROGEN_RESPONSE_LATE"	"short_histology"
"Craniopharyngioma"	"Choroid plexus tumor"	0.323977126612275	0.0312105688751209	0.61674368434943	0.0109479289863631	14.5289656683697	1.1159558905832e-64	"HALLMARK_ESTROGEN_RESPONSE_LATE"	"short_histology"
"Choroid plexus tumor"	"Medulloblastoma"	-0.412596040075135	-0.670146462669866	-0.155045617480405	6.91759733606467e-07	14.5289656683697	1.1159558905832e-64	"HALLMARK_ESTROGEN_RESPONSE_LATE"	"short_histology"
"Craniopharyngioma"	"CNS EFT"	0.625811987715777	0.236955510814545	1.01466846461701	5.83142410137683e-07	14.5289656683697	1.1159558905832e-64	"HALLMARK_ESTROGEN_RESPONSE_LATE"	"short_histology"
"Meningioma"	"CNS EFT"	0.426885989217448	0.0295882330288064	0.82418374540609	0.0177521902326567	14.5289656683697	1.1159558905832e-64	"HALLMARK_ESTROGEN_RESPONSE_LATE"	"short_histology"
"Neurofibroma"	"CNS EFT"	0.455765125180601	0.0424287744920708	0.86910147586913	0.0116323703325154	14.5289656683697	1.1159558905832e-64	"HALLMARK_ESTROGEN_RESPONSE_LATE"	"short_histology"
"Schwannoma"	"CNS EFT"	0.437445052717101	0.018150393278709	0.856739712155493	0.0277996845537243	14.5289656683697	1.1159558905832e-64	"HALLMARK_ESTROGEN_RESPONSE_LATE"	"short_histology"
"Teratoma"	"CNS EFT"	0.57312049522729	0.0756936186181198	1.07054737183646	0.00532633479523037	14.5289656683697	1.1159558905832e-64	"HALLMARK_ESTROGEN_RESPONSE_LATE"	"short_histology"
"Craniopharyngioma"	"CNS Embryonal tumor"	0.616743020013506	0.317826668445463	0.91565937158155	4.05797617730741e-12	14.5289656683697	1.1159558905832e-64	"HALLMARK_ESTROGEN_RESPONSE_LATE"	"short_histology"
"Ependymoma"	"CNS Embryonal tumor"	0.312104281539419	0.042844787065822	0.581363776013016	0.00475540423881937	14.5289656683697	1.1159558905832e-64	"HALLMARK_ESTROGEN_RESPONSE_LATE"	"short_histology"
"Ganglioglioma"	"CNS Embryonal tumor"	0.33988335872395	0.0526938176114914	0.627072899836409	0.00317359593018873	14.5289656683697	1.1159558905832e-64	"HALLMARK_ESTROGEN_RESPONSE_LATE"	"short_histology"
"LGAT"	"CNS Embryonal tumor"	0.345377051256042	0.0890091070959562	0.601744995416129	0.000160849100199312	14.5289656683697	1.1159558905832e-64	"HALLMARK_ESTROGEN_RESPONSE_LATE"	"short_histology"
"Meningioma"	"CNS Embryonal tumor"	0.417817021515177	0.10799911906401	0.727634923966344	0.000156518699414576	14.5289656683697	1.1159558905832e-64	"HALLMARK_ESTROGEN_RESPONSE_LATE"	"short_histology"
